player_id,full_name,nhl_player_id,jersey_list_member,jersey_rank,asg2024_member,asg2024_votes,asg_fanvote_seasons,match_note
592,Alexey Toropchenko,8480281,0,,0,,,
593,Nathan Walker,8477573,0,,0,,,
594,Philip Broberg,8481598,0,,0,,,
595,Cam Fowler,8475764,0,,0,,,
596,Justin Holl,8475718,0,,0,,,
597,Matthew Kessel,8482516,0,,0,,,
598,Logan Mailloux,8482733,0,,0,,,
599,Colton Parayko,8476892,0,,0,,,
600,Tyler Tucker,8481006,0,,0,,,
601,Oliver Bjorkstrand,8477416,0,,0,,,
602,Anthony Cirelli,8478519,0,,0,,,
603,Conor Geekie,8483447,0,,0,,,
604,Zemgus Girgensons,8476878,0,,0,,,
605,Gage Goncalves,8482201,0,,0,,,
606,Yanni Gourde,8476826,0,,0,,,
607,Jake Guentzel,8477404,0,,0,,,
608,Brandon Hagel,8479542,0,,0,,,
609,Pontus Holmberg,8480995,0,,0,,,
610,Dominic James,8483752,0,,0,,,
611,Nikita Kucherov,8476453,0,,0,,,
612,Nick Paul,8477426,0,,0,,,
613,Corey Perry,8470621,0,,0,,,
614,Brayden Point,8478010,0,,0,,,
615,Scott Sabourin,8477149,0,,0,,,
616,Declan Carlile,8483398,0,,0,,,
617,Erik Cernak,8478416,0,,0,,,
618,Max Crozier,8481719,0,,0,,,
619,Charle-Edouard D'Astous,8480426,0,,0,,,
620,Victor Hedman,8475167,0,,0,,,
621,Emil Lilleberg,8482929,0,,0,,,
622,Ryan McDonagh,8474151,0,,0,,,
623,J.J. Moser,8482655,0,,0,,,
624,Darren Raddysh,8478178,0,,0,,,
625,Max Domi,8477503,0,,0,,,
626,Bo Groulx,8480870,0,,0,,,
627,Luke Haymes,8485467,0,,0,,,
628,Calle Jarnkrok,8475714,0,,0,,,
629,Dakota Joshua,8478057,0,,0,,,
630,Matthew Knies,8482720,0,,0,,,
631,Steven Lorentz,8478904,0,,0,,,
632,Matias Maccelli,8481711,0,,0,,,
633,Auston Matthews,8479318,1,9,1,,"2022,2023",
634,William Nylander,8477939,0,,1,,2024,
635,Nicholas Robertson,8481582,0,,0,,,
636,John Tavares,8475166,0,,0,,,
638,Simon Benoit,8481122,0,,0,,,
639,Brandon Carlo,8478443,0,,0,,,
640,Oliver Ekman-Larsson,8475171,0,,0,,,
641,Jake McCabe,8476931,0,,0,,,
642,Philippe Myers,8479026,0,,0,,,
643,Morgan Rielly,8476853,0,,1,,2024,
644,Troy Stecher,8479442,0,,0,,,
645,Chris Tanev,8475690,0,,0,,,
646,Andrew Agozzino,8475461,0,,0,,,
647,Daniil But,8484388,0,,0,,,
648,Michael Carcone,8479619,0,,0,,,
649,Logan Cooley,8483431,0,,0,,,
650,Lawson Crouse,8478474,0,,0,,,
651,Dylan Guenther,8482699,0,,0,,,
652,Barrett Hayton,8480849,0,,0,,,
653,Clayton Keller,8479343,0,,0,,,
654,Alexander Kerfoot,8477021,0,,0,,,
655,Jack McBain,8480855,0,,0,,,
656,Ben McCartney,8481827,0,,0,,,
657,Liam O'Brien,8477070,0,,0,,,
658,JJ Peterka,8482175,0,,0,,,
659,Kevin Rooney,8479291,0,,0,,,
660,Nick Schmaltz,8477951,0,,0,,,
661,Kevin Stenlund,8478831,0,,0,,,
662,Brandon Tanev,8479293,0,,0,,,
663,Kailer Yamamoto,8479977,0,,0,,,
664,Ian Cole,8474013,0,,0,,,
665,Nick DeSimone,8480084,0,,0,,,
666,Sean Durzi,8480434,0,,0,,,
667,Maveric Lamoureux,8483472,0,,0,,,
668,John Marino,8478507,0,,0,,,
669,Scott Perunovich,8481059,0,,0,,,
670,Nate Schmidt,8477220,0,,0,,,
671,Mikhail Sergachev,8479410,0,,0,,,
672,Dmitri Simashev,8484386,0,,0,,,
673,Maksymilian Szuber,8483763,0,,0,,,
674,MacKenzie Weegar,8477346,0,,0,,,
675,Nils Aman,8482496,0,,0,,,
676,Teddy Blueger,8476927,0,,0,,,
677,Brock Boeser,8478444,0,,1,,2024,
678,Filip Chytil,8480078,0,,0,,,
679,Jake DeBrusk,8478498,0,,0,,,
680,Curtis Douglas,8480876,0,,0,,,
681,Nils Hoglander,8481535,0,,0,,,
682,Evander Kane,8475169,0,,0,,,
683,Linus Karlsson,8481024,0,,0,,,
684,Drew O'Connor,8482055,0,,0,,,
685,Liam Ohgren,8483499,0,,0,,,
686,Elias Pettersson,8480012,0,,1,,2024,
687,Aatu Räty,8482691,0,,0,,,
688,Marco Rossi,8482079,0,,0,,,
689,Max Sasson,8484136,0,,0,,,
690,Zeev Buium,8484798,0,,0,,,
691,Derek Forbort,8475762,0,,0,,,
692,Filip Hronek,8479425,0,,0,,,
693,Pierre-Olivier Joseph,8480058,0,,0,,,
694,Victor Mancini,8483768,0,,0,,,
695,Elias Pettersson,8483678,0,,0,,,
696,Marcus Pettersson,8477969,0,,0,,,
697,Tom Willander,8484240,0,,0,,,
698,Ivan Barbashev,8477964,0,,0,,,
699,Braeden Bowman,8483890,0,,0,,,
700,Pavel Dorofeyev,8481604,0,,0,,,
701,Nic Dowd,8475343,0,,0,,,
702,Jack Eichel,8478403,0,,0,,,
703,Tomas Hertl,8476881,0,,0,,,
704,Alexander Holtz,8482125,0,,0,,,
705,Brett Howden,8479353,0,,0,,,
706,William Karlsson,8476448,0,,0,,,
707,Keegan Kolesar,8478434,0,,0,,,
708,Tanner Laczynski,8479550,0,,0,,,
709,Raphael Lavoie,8481534,0,,0,,,
710,Mitch Marner,8478483,0,,1,,2024,
711,Jonas Rondbjerg,8480007,0,,0,,,
712,Brandon Saad,8476438,0,,0,,,
713,Colton Sissons,8476925,0,,0,,,
714,Cole Smith,8482062,0,,0,,,
715,Reilly Smith,8475191,0,,0,,,
716,Mark Stone,8475913,0,,0,,,
717,Kai Uchacz,8485251,0,,0,,,
718,Rasmus Andersson,8478397,0,,0,,,
719,Dylan Coghlan,8479639,0,,0,,,
720,Jeremy Davies,8479602,0,,0,,,
721,Noah Hanifin,8478396,0,,0,,,
722,Ben Hutton,8477018,0,,0,,,
723,Kaedan Korczak,8481527,0,,0,,,
724,Jeremy Lauzon,8478468,0,,0,,,
725,Brayden McNabb,8475188,0,,0,,,
726,Jaycob Megna,8477034,0,,0,,,
727,Shea Theodore,8477447,0,,0,,,
728,Anthony Beauvillier,8478463,0,,0,,,
729,Pierre-Luc Dubois,8479400,0,,0,,,
730,Brandon Duhaime,8479520,0,,0,,,
731,Ethen Frank,8483573,0,,0,,,
732,David Kampf,8480144,0,,0,,,
733,Hendrix Lapierre,8482148,0,,0,,,
734,Ryan Leonard,8484186,0,,0,,,
735,Connor McMichael,8481580,0,,0,,,
736,Ivan Miroshnichenko,8483491,0,,0,,,
737,Alex Ovechkin,8471214,1,2,1,,2022,
738,Aliaksei Protas,8481656,0,,0,,,
739,Ilya Protas,8484999,0,,0,,,
740,Justin Sourdif,8482088,0,,0,,,
741,Dylan Strome,8478440,0,,0,,,
742,Tom Wilson,8476880,0,,0,,,
743,Declan Chisholm,8480990,0,,0,,,
744,Jakob Chychrun,8479345,0,,0,,,
745,Martin Fehérváry,8480796,0,,0,,,
746,Cole Hutson,8484873,0,,0,,,
747,Timothy Liljegren,8480043,0,,0,,,
748,Dylan McIlrath,8475795,0,,0,,,
749,Matt Roy,8478911,0,,0,,,
750,Rasmus Sandin,8480873,0,,0,,,
751,Trevor van Riemsdyk,8477845,0,,0,,,
752,Morgan Barron,8480289,0,,0,,,
753,Nikita Chibrikov,8482787,0,,0,,,
754,Kyle Connor,8478398,0,,0,,,
755,Alex Iafallo,8480113,0,,0,,,
756,Cole Koepke,8481043,0,,0,,,
757,Adam Lowry,8476392,0,,0,,,
758,Vladislav Namestnikov,8476480,0,,0,,,
759,Nino Niederreiter,8475799,0,,0,,,
760,Gustav Nyquist,8474679,0,,0,,,
761,Cole Perfetti,8482149,0,,0,,,
762,Isak Rosen,8482765,0,,0,,,
763,Mark Scheifele,8476460,0,,0,,,
764,Jonathan Toews,8473604,0,,0,,,
765,Gabriel Vilardi,8480014,0,,0,,,
766,Jacob Bryson,8480196,0,,0,,,
767,Dylan DeMelo,8476331,0,,0,,,
768,Haydn Fleury,8477938,0,,0,,,
769,Ville Heinola,8481572,0,,0,,,
770,Colin Miller,8476525,0,,0,,,
771,Josh Morrissey,8477504,0,,0,,,
772,Neal Pionk,8480145,0,,0,,,
773,Elias Salomonsson,8483510,0,,0,,,
774,Dylan Samberg,8480049,0,,0,,,
775,Adam Ruzicka,8480008,0,,0,,,
776,Akil Thomas,8480851,0,,0,,,
777,Alec Martinez,8474166,0,,0,,,
778,Alec Regula,8480831,0,,0,,,
779,Alex Barré-Boulet,8479718,0,,0,,,
780,Alex Goligoski,8471274,0,,0,,,
781,Alex Pietrangelo,8474565,0,,0,,,
782,Alexander Alexeyev,8480823,0,,0,,,
783,Alexander Barabanov,8482222,0,,0,,,
784,Alex Nylander,8479423,0,,0,,,
785,Andreas Athanasiou,8476960,0,,0,,,
786,Andreas Englund,8477971,0,,0,,,
787,Andrew Cogliano,8471699,0,,0,,,
788,Arshdeep Bains,8483395,0,,0,,,
789,Austin Czarnik,8478512,0,,0,,,
790,Austin Watson,8475766,0,,0,,,
791,Axel Jonsson-Fjallby,8479536,0,,0,,,
792,Axel Sandin-Pellikka,8484223,0,,0,,,
793,Blake Wheeler,8471218,0,,0,,,
794,Boris Katchouk,8479383,0,,0,,,
795,Brad Lambert,8483471,0,,0,,,
796,Brendan Gaunce,8476867,0,,0,,,
797,Brendan Lemieux,8477962,0,,0,,,
798,Brennan Othmann,8482747,0,,0,,,
799,Brett Berard,8482132,0,,0,,,
800,Brett Leason,8481517,0,,0,,,
801,Brock McGinn,8476934,0,,0,,,
802,Cal Clutterbuck,8473504,0,,0,,,
803,Caleb Jones,8478452,0,,0,,,
804,Calen Addison,8480884,0,,0,,,
805,Calum Ritchie,8484221,0,,0,,,
806,Calvin de Haan,8475177,0,,0,,,
807,Cam Atkinson,8474715,0,,0,,,
808,Chad Ruhwedel,8477244,0,,0,,,
809,Chris Tierney,8476919,0,,0,,,
810,Chris Wagner,8475780,0,,0,,,
811,Christian Fischer,8478432,0,,0,,,
812,Cole Guttman,8480252,0,,0,,,
813,Colin White,8478400,0,,0,,,
814,Colton White,8478841,0,,0,,,
815,Craig Smith,8475225,0,,0,,,
816,Dakota Mermis,8477541,0,,0,,,
817,Daniel Sprong,8478466,0,,0,,,
818,Daniil Miromanov,8482624,0,,0,,,
819,David Gustafsson,8481019,0,,0,,,
820,David Savard,8475233,0,,0,,,
821,David Tomasek,8485493,0,,0,,,
822,Derek Ryan,8478585,0,,0,,,
823,Devin Shore,8476913,0,,0,,,
824,Dillon Dube,8479346,0,,0,,,
825,Dominik Kubalik,8477330,0,,0,,,
826,Dryden Hunt,8478211,0,,0,,,
827,Easton Cowan,8484158,0,,0,,,
828,Emil Bemstrom,8480205,0,,0,,,
829,Erik Brannstrom,8480073,0,,0,,,
830,Erik Gustafsson,8476979,0,,0,,,
831,Erik Johnson,8473446,0,,0,,,
832,Ethan Bear,8478451,0,,0,,,
833,Evgeny Kuznetsov,8475744,0,,0,,,
834,Filip Zadina,8480821,0,,0,,,
835,Fredrik Olofsson,8478028,0,,0,,,
836,Gavin Brindley,8484149,0,,0,,,
837,Givani Smith,8479379,0,,0,,,
838,Gustav Lindstrom,8480184,0,,0,,,
839,Henry Thrun,8481567,0,,0,,,
840,Hudson Fasching,8477392,0,,0,,,
841,Igor Chernyshov,8484994,0,,0,,,
842,Isaac Howard,8483455,0,,0,,,
843,Isaak Phillips,8482192,0,,0,,,
844,Isaiah George,8483448,0,,0,,,
845,Ivan Ivan,8483930,0,,0,,,
846,Jack Johnson,8471677,0,,0,,,
847,Jack Studnicka,8480021,0,,0,,,
848,Jack Thompson,8482144,0,,0,,,
849,Jake Lucchini,8481422,0,,0,,,
850,Jacob MacDonald,8479439,0,,0,,,
851,Jacob Melanson,8482874,0,,0,,,
852,Jacob Quillan,8484901,0,,0,,,
853,Jakob Pelletier,8481592,0,,0,,,
854,Jakob Silfverberg,8475164,0,,0,,,
855,Jakub Lauko,8480880,0,,0,,,
856,Jakub Vrana,8477944,0,,0,,,
857,James Hamblin,8480468,0,,0,,,
858,Jan Rutta,8480172,0,,0,,,
859,Jani Hakanpää,8475825,0,,0,,,
860,Jani Nyman,8483497,0,,0,,,
861,Jaret Anderson-Dolan,8479994,0,,0,,,
862,Jarred Tinordi,8475797,0,,0,,,
863,Jeff Carter,8470604,0,,0,,,
864,Jeff Skinner,8475784,0,,0,,,
865,Jesper Fast,8475855,0,,0,,,
866,Jesse Puljujarvi,8479344,0,,0,,,
867,Jesse Ylonen,8481058,0,,0,,,
868,Jimmy Vesey,8476918,0,,0,,,
869,Jiri Smejkal,8484314,0,,0,,,
870,Joe Pavelski,8470794,0,,0,,,
871,Joel Nystrom,8482911,0,,0,,,
872,Joey Anderson,8479315,0,,0,,,
873,John Hayden,8477401,0,,0,,,
874,John Ludvig,8481206,0,,0,,,
875,Johnny Gaudreau,8476346,0,,0,,,
876,Jon Merrill,8475750,0,,0,,,
877,Jonathan Lekkerimäki,8483476,0,,0,,,
878,Jordan Oesterle,8477851,0,,0,,,
879,Joshua Brown,8477384,0,,0,,,
880,Joshua Roy,8482749,0,,0,,,
881,Juho Lammikko,8477996,0,,0,,,
882,Julien Gauthier,8479328,0,,0,,,
883,Justin Bailey,8477473,0,,0,,,
884,Justin Dowling,8475413,0,,0,,,
885,Justin Kirkland,8477993,0,,0,,,
886,Justin Schultz,8474602,0,,0,,,
887,Juuso Parssinen,8481704,0,,0,,,
888,Juuso Välimäki,8479976,0,,0,,,
889,Keaton Middleton,8479387,0,,0,,,
890,Kevin Labanc,8478099,0,,0,,,
891,Kevin Shattenkirk,8474031,0,,0,,,
892,Klim Kostin,8480011,0,,0,,,
893,Kyle Burroughs,8477335,0,,0,,,
894,Kyle Okposo,8473449,0,,0,,,
895,Lenni Hameenaho,8484177,0,,0,,,
896,MacKenzie Entwistle,8480025,0,,0,,,
897,Marc Del Gaizo,8481743,0,,0,,,
898,Marc Staal,8471686,0,,0,,,
899,Marc-Edouard Vlasic,8471709,0,,0,,,
900,Marco Scandella,8474618,0,,0,,,
901,Mark Friedman,8478017,0,,0,,,
902,Mark Giordano,8470966,0,,0,,,
903,Mason Shaw,8479972,0,,0,,,
904,Mathew Dumba,8476856,0,,0,,,
905,Matt Martin,8474709,0,,0,,,
906,Matt Nieto,8476442,0,,0,,,
907,Matthew Highmore,8478146,0,,0,,,
908,Matthew Phillips,8479547,0,,0,,,
909,Matthew Poitras,8483505,0,,0,,,
910,Max Pacioretty,8474157,0,,0,,,
911,Michael McLeod,8479415,0,,0,,,
912,Michael Pezzetta,8479543,0,,0,,,
913,Michael Sgarbossa,8475958,0,,0,,,
914,Mikael Pyyhtia,8482451,0,,0,,,
915,Mike Hoffman,8474884,0,,0,,,
916,Mitchell Chaffee,8482070,0,,0,,,
917,Mitchell Stephens,8478477,0,,0,,,
918,Nate Danielson,8484160,0,,0,,,
919,Nick Bonino,8474009,0,,0,,,
920,Nikita Alexandrov,8481543,0,,0,,,
921,Nikita Nesterenko,8481754,0,,0,,,
922,Nikita Okhotiuk,8481537,0,,0,,,
923,Nikita Zaitsev,8479458,0,,0,,,
924,Nikolai Kovalenko,8481042,0,,0,,,
925,Noah Gregor,8479393,0,,0,,,
926,Nolan Allan,8482700,0,,0,,,
927,Oliver Kylington,8478430,0,,0,,,
928,Oliver Wahlstrom,8480789,0,,0,,,
929,Oskar Steen,8479546,0,,0,,,
930,Otto Stenberg,8484230,0,,0,,,
931,Owen Pickering,8483503,0,,0,,,
932,Patrick Maroon,8474034,0,,0,,,
933,Philip Tomasino,8481577,0,,0,,,
934,Phillip Di Giuseppe,8476858,0,,0,,,
935,Pierre Engvall,8478115,0,,0,,,
936,Pierre-Edouard Bellemare,8477930,0,,0,,,
937,Radim Zohorna,8482241,0,,0,,,
938,Rafael Harvey-Pinard,8481093,0,,0,,,
939,Rasmus Kupari,8480845,0,,0,,,
940,Reese Johnson,8481147,0,,0,,,
941,Reid Schaefer,8483513,0,,0,,,
942,Robert Bortuzzo,8474145,0,,0,,,
943,Rourke Chartier,8478078,0,,0,,,
944,Rutger McGroarty,8483487,0,,0,,,
945,Ryan Carpenter,8477846,0,,0,,,
946,Ryan Johansen,8475793,0,,0,,,
947,Ryan Suter,8470600,0,,0,,,
948,Sam Colangelo,8482118,0,,0,,,
949,Sam Gagner,8474040,0,,0,,,
950,Sammy Blais,8478104,0,,0,,,
951,Samuel Bolduc,8481541,0,,0,,,
952,Scott Morrow,8482666,0,,0,,,
953,Sebastian Aho,8480222,0,,0,,,"Sebastian Aho disambiguation: nhl_player_id 8478427 = Carolina forward, NOT the NYI defenseman (8480222). He was a league *selection* in ASG years, never a fan-vote pick in 2022/2023/2024 -> asg2024_member=0."
954,Sonny Milano,8477947,0,,0,,,
955,T.J. Oshie,8471698,0,,0,,,
956,TJ Brodie,8474673,0,,0,,,
957,Thomas Bordeleau,8482133,0,,0,,,
958,Tomas Tatar,8475193,0,,0,,,
959,Torey Krug,8476792,0,,0,,,
960,Travis Dermott,8478408,0,,0,,,
961,Trevor Lewis,8473453,0,,0,,,
962,Tyler Johnson,8474870,0,,0,,,
963,Tyler Motte,8477353,0,,0,,,
964,Tyler Pitlick,8475752,0,,0,,,
965,Tyson Barrie,8475197,0,,0,,,
966,Valtteri Puustinen,8481703,0,,0,,,
967,Vinni Lettieri,8479968,0,,0,,,
968,Vladislav Kolyachonok,8481609,0,,0,,,
969,Walker Duehr,8482652,0,,0,,,
970,William Lagesson,8478021,0,,0,,,
971,William Lockwood,8479367,0,,0,,,
972,Zac Jones,8481708,0,,0,,,
973,Zach Parise,8470610,0,,0,,,
974,Zachary Aston-Reese,8479944,0,,0,,,
975,Zachary L'Heureux,8482742,0,,0,,,
976,Zachary Sanford,8477482,0,,0,,,
