player_id,full_name,nhl_player_id,wikipedia_slug_chosen,wikidata_qid,wiki_match,wd_label,wd_nhl_id,wd_birth,nhl_birth,verdict
677,Brock Boeser,8478444,Brock_Boeser,Q20090315,occupation,Brock Boeser,8478444,1997,,ok_nhl_id
678,Filip Chytil,8480078,Filip_Chytil,Q30582528,occupation,Filip Chytil,8480078,1999,,ok_nhl_id
679,Jake DeBrusk,8478498,Jake_DeBrusk,Q20536540,occupation,Jake DeBrusk,8478498,1996,,ok_nhl_id
680,Curtis Douglas,8480876,Curtis_Douglas,Q136470461,occupation,Curtis Douglas,8480876,2000,,ok_nhl_id
681,Nils Hoglander,8481535,Nils_Höglander,Q54828774,occupation,Nils Höglander,8481535,2000,,ok_nhl_id
682,Evander Kane,8475169,Evander_Kane,Q976515,occupation,Evander Kane,8475169,1991,,ok_nhl_id
683,Linus Karlsson,8481024,Linus_Karlsson_(ice_hockey),Q55364020,occupation,Linus Karlsson,8481024,1999,,ok_nhl_id
684,Drew O'Connor,8482055,Drew_O'Connor,Q105083026,occupation,Drew O'Connor,8482055,1998,,ok_nhl_id
685,Liam Ohgren,8483499,Liam_Öhgren,Q112960703,occupation,Liam Öhgren,8483499,2004,,ok_nhl_id
686,Elias Pettersson,8480012,Elias_Pettersson,Q28057083,occupation,Elias Pettersson,8480012,1998,,ok_nhl_id
687,Aatu Räty,8482691,Aatu_Räty,Q70335876,occupation,Aatu Räty,8482691,2002,,ok_nhl_id
688,Marco Rossi,8482079,Marco_Rossi_(ice_hockey),Q44086008,occupation,Marco Rossi,8482079,2001,,ok_nhl_id
689,Max Sasson,8484136,Max_Sasson,Q131316613,occupation,Max Sasson,8484136,2000,,ok_nhl_id
690,Zeev Buium,8484798,Zeev_Buium,Q124098765,occupation,Zeev Buium,8484798,2005,,ok_nhl_id
691,Derek Forbort,8475762,Derek_Forbort,Q3023724,occupation,Derek Forbort,8475762,1992,,ok_nhl_id
692,Filip Hronek,8479425,Filip_Hronek,Q20057354,occupation,Filip Hronek,8479425,1997,,ok_nhl_id
693,Pierre-Olivier Joseph,8480058,Pierre-Olivier_Joseph,Q30596054,occupation,Pierre-Olivier Joseph,8480058,1999,,ok_nhl_id
694,Victor Mancini,8483768,Victor_Mancini,Q130470301,occupation,Victor Mancini,8483768,2002,,ok_nhl_id
695,Elias Pettersson,8483678,"Elias_Pettersson_(ice_hockey,_born_2004)",Q114003684,nhl_id,Elias Pettersson,8483678,2004,,ok_nhl_id
696,Marcus Pettersson,8477969,Marcus_Pettersson,Q16224651,occupation,Marcus Pettersson,8477969,1996,,ok_nhl_id
697,Tom Willander,8484240,Tom_Willander,Q119997633,occupation,Tom Willander,8484240,2005,,ok_nhl_id
698,Ivan Barbashev,8477964,Ivan_Barbashev,Q16147074,occupation,Ivan Barbashev,8477964,1995,,ok_nhl_id
699,Braeden Bowman,8483890,Braeden_Bowman,Q136785645,occupation,Braeden Bowman,8483890,2003,,ok_nhl_id
700,Pavel Dorofeyev,8481604,Pavel_Dorofeyev,Q60677539,occupation,Pavel Dorofeyev,8481604,2000,,ok_nhl_id
701,Nic Dowd,8475343,Nic_Dowd,Q16228586,occupation,Nic Dowd,8475343,1990,,ok_nhl_id
702,Jack Eichel,8478403,Jack_Eichel,Q17285387,occupation,Jack Eichel,8478403,1996,,ok_nhl_id
703,Tomas Hertl,8476881,Tomáš_Hertl,Q2257856,occupation,Tomáš Hertl,8476881,1993,,ok_nhl_id
704,Alexander Holtz,8482125,Alexander_Holtz,Q63375795,occupation,Alexander Holtz,8482125,2002,,ok_nhl_id
705,Brett Howden,8479353,Brett_Howden,Q24805730,occupation,Brett Howden,8479353,1998,,ok_nhl_id
706,William Karlsson,8476448,William_Karlsson,Q2577203,occupation,William Karlsson,8476448,1993,,ok_nhl_id
707,Keegan Kolesar,8478434,Keegan_Kolesar,Q81764726,occupation,Keegan Kolesar,8478434,1997,,ok_nhl_id
708,Tanner Laczynski,8479550,Tanner_Laczynski,Q106359276,occupation,Tanner Laczynski,8479550,1997,,ok_nhl_id
709,Raphael Lavoie,8481534,Raphaël_Lavoie,Q98744669,occupation,Raphaël Lavoie,8481534,2000,,ok_nhl_id
710,Mitch Marner,8478483,Mitch_Marner,Q19896071,occupation,Mitchell Marner,8478483,1997,,ok_nhl_id
711,Jonas Rondbjerg,8480007,Jonas_Røndbjerg,Q23845870,occupation,Jonas Røndbjerg,8480007,1999,,ok_nhl_id
712,Brandon Saad,8476438,Brandon_Saad,Q389490,occupation,Brandon Saad,8476438,1992,,ok_nhl_id
713,Colton Sissons,8476925,Colton_Sissons,Q15705565,occupation,Colton Sissons,8476925,1993,,ok_nhl_id
714,Cole Smith,8482062,Cole_Smith_(ice_hockey),Q104828654,occupation,Cole Smith,8482062,1995,,ok_nhl_id
715,Reilly Smith,8475191,Reilly_Smith,Q4588453,occupation,Reilly Smith,8475191,1991,,ok_nhl_id
716,Mark Stone,8475913,Mark_Stone,Q473524,occupation,Mark Stone,8475913,1992,,ok_nhl_id
717,Kai Uchacz,8485251,Kai_Uchacz,Q138013097,occupation,Kai Uchacz,,2003,2003,ok_dob
718,Rasmus Andersson,8478397,Rasmus_Andersson,Q16150336,occupation,Rasmus Andersson,8478397,1996,,ok_nhl_id
719,Dylan Coghlan,8479639,Dylan_Coghlan,Q105332801,occupation,Dylan Coghlan,8479639,1998,,ok_nhl_id
720,Jeremy Davies,8479602,Jérémy_Davies,Q105844188,occupation,Jérémy Davies,8479602,1996,,ok_nhl_id
721,Noah Hanifin,8478396,Noah_Hanifin,Q17386014,occupation,Noah Hanifin,8478396,1997,,ok_nhl_id
722,Ben Hutton,8477018,Ben_Hutton,Q16229096,occupation,Ben Hutton,8477018,1993,,ok_nhl_id
723,Kaedan Korczak,8481527,Kaedan_Korczak,Q104591090,occupation,Kaedan Korczak,8481527,2001,,ok_nhl_id
724,Jeremy Lauzon,8478468,Jérémy_Lauzon,Q58002269,occupation,Jérémy Lauzon,8478468,1997,,ok_nhl_id
725,Brayden McNabb,8475188,Brayden_McNabb,Q944469,occupation,Brayden McNabb,8475188,1991,,ok_nhl_id
726,Jaycob Megna,8477034,Jaycob_Megna,Q16229748,occupation,Jaycob Megna,8477034,1992,,ok_nhl_id
727,Shea Theodore,8477447,Shea_Theodore,Q13581460,occupation,Shea Theodore,8477447,1995,,ok_nhl_id
728,Anthony Beauvillier,8478463,Anthony_Beauvillier,Q20065960,occupation,Anthony Beauvillier,8478463,1997,,ok_nhl_id
729,Pierre-Luc Dubois,8479400,Pierre-Luc_Dubois,Q21621212,occupation,Pierre-Luc Dubois,8479400,1998,,ok_nhl_id
730,Brandon Duhaime,8479520,Brandon_Duhaime,Q108913705,occupation,Brandon Duhaime,8479520,1997,,ok_nhl_id
731,Ethen Frank,8483573,Ethen_Frank,Q113415535,occupation,Ethen Frank,8483573,1998,,ok_nhl_id
732,David Kampf,8480144,David_Kämpf,Q16229225,occupation,David Kämpf,8480144,1995,,ok_nhl_id
733,Hendrix Lapierre,8482148,Hendrix_Lapierre,Q100150917,occupation,Hendrix Lapierre,8482148,2002,,ok_nhl_id
734,Ryan Leonard,8484186,Ryan_Leonard_(ice_hockey),Q120056851,occupation,Ryan Leonard,8484186,2005,,ok_nhl_id
735,Connor McMichael,8481580,Connor_McMichael,Q64781753,occupation,Connor McMichael,8481580,2001,,ok_nhl_id
736,Ivan Miroshnichenko,8483491,Ivan_Miroshnichenko_(ice_hockey),Q81905462,occupation,Ivan Miroshnichenko,8483491,2004,,ok_nhl_id
737,Alex Ovechkin,8471214,Alexander_Ovechkin,Q311374,occupation,Alexander Ovechkin,8471214,1985,,ok_nhl_id
738,Aliaksei Protas,8481656,Aliaksei_Protas,Q105949105,occupation,Aliaksei Protas,8481656,2001,,ok_nhl_id
739,Ilya Protas,8484999,Ilya_Protas,Q126951602,occupation,Ilya Protas,8484999,2006,,ok_nhl_id
740,Justin Sourdif,8482088,Justin_Sourdif,Q123091694,occupation,Justin Sourdif,8482088,2002,,ok_nhl_id
741,Dylan Strome,8478440,Dylan_Strome,Q17388804,occupation,Dylan Strome,8478440,1997,,ok_nhl_id
742,Tom Wilson,8476880,Tom_Wilson_(ice_hockey),Q542781,occupation,Tom Wilson,8476880,1994,,ok_nhl_id
743,Declan Chisholm,8480990,Declan_Chisholm,Q110552291,occupation,Declan Chisholm,8480990,2000,,ok_nhl_id
744,Jakob Chychrun,8479345,Jakob_Chychrun,Q16240150,occupation,Jakob Chychrun,8479345,1998,,ok_nhl_id
745,Martin Fehérváry,8480796,Martin_Fehérváry,Q22116861,occupation,Martin Fehérváry,8480796,1999,,ok_nhl_id
746,Cole Hutson,8484873,Cole_Hutson,Q126855093,occupation,Cole Hutson,8484873,2006,,ok_nhl_id
747,Timothy Liljegren,8480043,Timothy_Liljegren,Q22959336,occupation,Timothy Liljegren,8480043,1999,,ok_nhl_id
748,Dylan McIlrath,8475795,Dylan_McIlrath,Q980125,occupation,Dylan McIlrath,8475795,1992,,ok_nhl_id
749,Matt Roy,8478911,Matt_Roy_(ice_hockey),Q61750232,occupation,Matt Roy,8478911,1995,,ok_nhl_id
750,Rasmus Sandin,8480873,Rasmus_Sandin,Q43177791,occupation,Rasmus Sandin,8480873,2000,,ok_nhl_id
751,Trevor van Riemsdyk,8477845,Trevor_van_Riemsdyk,Q16225498,occupation,Trevor van Riemsdyk,8477845,1991,,ok_nhl_id
752,Morgan Barron,8480289,Morgan_Barron,Q98099029,occupation,Morgan Barron,8480289,1998,,ok_nhl_id
753,Nikita Chibrikov,8482787,Nikita_Chibrikov,Q107691526,occupation,Nikita Chibrikov,8482787,2003,,ok_nhl_id
754,Kyle Connor,8478398,Kyle_Connor,Q20067704,occupation,Kyle Connor,8478398,1996,,ok_nhl_id
755,Alex Iafallo,8480113,Alex_Iafallo,Q41719381,occupation,Alex Iafallo,8480113,1993,,ok_nhl_id
756,Cole Koepke,8481043,Cole_Koepke,Q108527818,occupation,Cole Koepke,8481043,1998,,ok_nhl_id
757,Adam Lowry,8476392,Adam_Lowry,Q4679424,occupation,Adam Lowry,8476392,1993,,ok_nhl_id
758,Vladislav Namestnikov,8476480,Vladislav_Namestnikov,Q1339462,occupation,Vladislav Namestnikov,8476480,1992,,ok_nhl_id
759,Nino Niederreiter,8475799,Nino_Niederreiter,Q688768,occupation,Nino Niederreiter,8475799,1992,,ok_nhl_id
760,Gustav Nyquist,8474679,Gustav_Nyquist,Q128328,occupation,Gustav Nyquist,8474679,1989,,ok_nhl_id
761,Cole Perfetti,8482149,Cole_Perfetti,Q99744352,occupation,Cole Perfetti,8482149,2002,,ok_nhl_id
762,Isak Rosen,8482765,Isak_Rosén,Q107629898,occupation,Isak Rosén,8482765,2003,,ok_nhl_id
763,Mark Scheifele,8476460,Mark_Scheifele,Q982252,occupation,Mark Scheifele,8476460,1993,,ok_nhl_id
764,Jonathan Toews,8473604,Jonathan_Toews,Q528240,occupation,Jonathan Toews,8473604,1988,,ok_nhl_id
765,Gabriel Vilardi,8480014,Gabriel_Vilardi,Q26251709,occupation,Gabriel Vilardi,8480014,1999,,ok_nhl_id
766,Jacob Bryson,8480196,Jacob_Bryson,Q105659049,occupation,Jacob Bryson,8480196,1997,,ok_nhl_id
767,Dylan DeMelo,8476331,Dylan_DeMelo,Q15727578,occupation,Dylan DeMelo,8476331,1993,,ok_nhl_id
768,Haydn Fleury,8477938,Haydn_Fleury,Q16228754,occupation,Haydn Fleury,8477938,1996,,ok_nhl_id
769,Ville Heinola,8481572,Ville_Heinola,Q56402321,occupation,Ville Heinola,8481572,2001,,ok_nhl_id
770,Colin Miller,8476525,"Colin_Miller_(ice_hockey,_born_1992)",Q16229782,nhl_id,Colin Miller,8476525,1992,,ok_nhl_id
771,Josh Morrissey,8477504,Josh_Morrissey,Q13581454,occupation,Josh Morrissey,8477504,1995,,ok_nhl_id
772,Neal Pionk,8480145,Neal_Pionk,Q48568980,occupation,Neal Pionk,8480145,1995,,ok_nhl_id
773,Elias Salomonsson,8483510,Elias_Salomonsson,Q112998981,occupation,Elias Salomonsson,8483510,2004,,ok_nhl_id
774,Dylan Samberg,8480049,Dylan_Samberg,Q110552007,occupation,Dylan Samberg,8480049,1999,,ok_nhl_id
