player_id,full_name,nhl_player_id,team_code,season,position,age,ppg,toi_per_game,games_played,fetch_date
737,Alex Ovechkin,8471214,WAS,20252026,L,40,0.7805,17.45,82,2026-08-07
738,Aliaksei Protas,8481656,WAS,20232024,L,23,0.3718,13.75,78,2026-08-07
738,Aliaksei Protas,8481656,WAS,20242025,L,24,0.8684,16.45,76,2026-08-07
738,Aliaksei Protas,8481656,WAS,20252026,L,25,0.6842,18.233,76,2026-08-07
739,Ilya Protas,8484999,WAS,20232024,L,17,,,,2026-08-07
739,Ilya Protas,8484999,WAS,20242025,L,18,,,,2026-08-07
739,Ilya Protas,8484999,WAS,20252026,L,19,1.0,15.9,4,2026-08-07
740,Justin Sourdif,8482088,WAS,20232024,C,21,0.0,8.833,3,2026-08-07
740,Justin Sourdif,8482088,WAS,20242025,C,22,1.0,9.45,1,2026-08-07
740,Justin Sourdif,8482088,WAS,20252026,C,23,0.4487,14.733,78,2026-08-07
741,Dylan Strome,8478440,WAS,20232024,C,26,0.8171,17.95,82,2026-08-07
741,Dylan Strome,8478440,WAS,20242025,C,27,1.0,17.383,82,2026-08-07
741,Dylan Strome,8478440,WAS,20252026,C,28,0.725,18.033,80,2026-08-07
742,Tom Wilson,8476880,WAS,20232024,R,29,0.473,18.1,74,2026-08-07
742,Tom Wilson,8476880,WAS,20242025,R,30,0.8025,18.733,81,2026-08-07
742,Tom Wilson,8476880,WAS,20252026,R,31,0.8611,19.467,72,2026-08-07
743,Declan Chisholm,8480990,WAS,20232024,D,24,0.2903,16.524,31,2026-08-07
743,Declan Chisholm,8480990,WAS,20242025,D,25,0.1818,17.0,66,2026-08-07
743,Declan Chisholm,8480990,WAS,20252026,D,26,0.2692,13.733,26,2026-08-07
744,Jakob Chychrun,8479345,WAS,20232024,D,25,0.5,22.383,82,2026-08-07
744,Jakob Chychrun,8479345,WAS,20242025,D,26,0.6351,21.067,74,2026-08-07
744,Jakob Chychrun,8479345,WAS,20252026,D,27,0.75,23.333,80,2026-08-07
745,Martin Fehérváry,8480796,WAS,20232024,D,24,0.2424,19.633,66,2026-08-07
745,Martin Fehérváry,8480796,WAS,20242025,D,25,0.3086,19.0,81,2026-08-07
745,Martin Fehérváry,8480796,WAS,20252026,D,26,0.3333,19.283,81,2026-08-07
746,Cole Hutson,8484873,WAS,20232024,D,17,,,,2026-08-07
746,Cole Hutson,8484873,WAS,20242025,D,18,,,,2026-08-07
746,Cole Hutson,8484873,WAS,20252026,D,19,0.7143,17.45,14,2026-08-07
747,Timothy Liljegren,8480043,WAS,20232024,D,24,0.4182,19.667,55,2026-08-07
747,Timothy Liljegren,8480043,WAS,20242025,D,25,0.25,19.188,68,2026-08-07
747,Timothy Liljegren,8480043,WAS,20252026,D,26,0.234,19.86,47,2026-08-07
748,Dylan McIlrath,8475795,WAS,20232024,D,31,0.3333,10.3,3,2026-08-07
748,Dylan McIlrath,8475795,WAS,20242025,D,32,0.1176,11.65,17,2026-08-07
748,Dylan McIlrath,8475795,WAS,20252026,D,33,0.0,9.317,13,2026-08-07
749,Matt Roy,8478911,WAS,20232024,D,28,0.3086,20.9,81,2026-08-07
749,Matt Roy,8478911,WAS,20242025,D,29,0.3478,19.883,69,2026-08-07
749,Matt Roy,8478911,WAS,20252026,D,30,0.2405,20.617,79,2026-08-07
750,Rasmus Sandin,8480873,WAS,20232024,D,23,0.3382,21.117,68,2026-08-07
750,Rasmus Sandin,8480873,WAS,20242025,D,24,0.3659,19.183,82,2026-08-07
750,Rasmus Sandin,8480873,WAS,20252026,D,25,0.3973,19.2,73,2026-08-07
751,Trevor van Riemsdyk,8477845,WAS,20232024,D,32,0.2,18.667,70,2026-08-07
751,Trevor van Riemsdyk,8477845,WAS,20242025,D,33,0.2561,17.667,82,2026-08-07
751,Trevor van Riemsdyk,8477845,WAS,20252026,D,34,0.2059,16.233,68,2026-08-07
752,Morgan Barron,8480289,WPG,20232024,C,25,0.225,10.5,80,2026-08-07
752,Morgan Barron,8480289,WPG,20242025,C,26,0.2027,10.383,74,2026-08-07
752,Morgan Barron,8480289,WPG,20252026,C,27,0.3538,12.8,65,2026-08-07
753,Nikita Chibrikov,8482787,WPG,20232024,R,20,1.0,11.05,1,2026-08-07
753,Nikita Chibrikov,8482787,WPG,20242025,R,21,0.75,11.4,4,2026-08-07
753,Nikita Chibrikov,8482787,WPG,20252026,R,22,0.0,9.183,11,2026-08-07
754,Kyle Connor,8478398,WPG,20232024,L,27,0.9385,19.717,65,2026-08-07
754,Kyle Connor,8478398,WPG,20242025,L,28,1.1829,20.4,82,2026-08-07
754,Kyle Connor,8478398,WPG,20252026,L,29,1.122,21.5,82,2026-08-07
755,Alex Iafallo,8480113,WPG,20232024,L,30,0.3293,15.317,82,2026-08-07
755,Alex Iafallo,8480113,WPG,20242025,L,31,0.378,13.283,82,2026-08-07
755,Alex Iafallo,8480113,WPG,20252026,L,32,0.3671,15.583,79,2026-08-07
756,Cole Koepke,8481043,WPG,20232024,L,25,0.2222,6.7,9,2026-08-07
756,Cole Koepke,8481043,WPG,20242025,L,26,0.2329,11.25,73,2026-08-07
756,Cole Koepke,8481043,WPG,20252026,L,27,0.2576,10.467,66,2026-08-07
757,Adam Lowry,8476392,WPG,20232024,C,30,0.4321,16.1,81,2026-08-07
757,Adam Lowry,8476392,WPG,20242025,C,31,0.4658,15.433,73,2026-08-07
757,Adam Lowry,8476392,WPG,20252026,C,32,0.3,14.967,70,2026-08-07
758,Vladislav Namestnikov,8476480,WPG,20232024,C,31,0.4744,14.467,78,2026-08-07
758,Vladislav Namestnikov,8476480,WPG,20242025,C,32,0.4872,15.083,78,2026-08-07
758,Vladislav Namestnikov,8476480,WPG,20252026,C,33,0.2333,13.783,60,2026-08-07
759,Nino Niederreiter,8475799,WPG,20232024,R,31,0.4416,14.967,77,2026-08-07
759,Nino Niederreiter,8475799,WPG,20242025,R,32,0.4512,14.85,82,2026-08-07
759,Nino Niederreiter,8475799,WPG,20252026,R,33,0.3115,13.767,61,2026-08-07
760,Gustav Nyquist,8474679,WPG,20232024,R,34,0.9259,17.75,81,2026-08-07
760,Gustav Nyquist,8474679,WPG,20242025,R,35,0.3544,16.847,79,2026-08-07
760,Gustav Nyquist,8474679,WPG,20252026,R,36,0.2353,12.683,51,2026-08-07
761,Cole Perfetti,8482149,WPG,20232024,C,22,0.5352,13.583,71,2026-08-07
761,Cole Perfetti,8482149,WPG,20242025,C,23,0.6098,15.183,82,2026-08-07
761,Cole Perfetti,8482149,WPG,20252026,C,24,0.4706,15.617,68,2026-08-07
762,Isak Rosen,8482765,WPG,20232024,R,20,0.0,8.583,7,2026-08-07
762,Isak Rosen,8482765,WPG,20242025,R,21,0.125,9.633,8,2026-08-07
762,Isak Rosen,8482765,WPG,20252026,R,22,0.2703,11.507,37,2026-08-07
763,Mark Scheifele,8476460,WPG,20232024,C,30,0.973,20.183,74,2026-08-07
763,Mark Scheifele,8476460,WPG,20242025,C,31,1.061,20.433,82,2026-08-07
763,Mark Scheifele,8476460,WPG,20252026,C,32,1.2561,21.5,82,2026-08-07
764,Jonathan Toews,8473604,WPG,20232024,C,35,,,,2026-08-07
764,Jonathan Toews,8473604,WPG,20242025,C,36,,,,2026-08-07
764,Jonathan Toews,8473604,WPG,20252026,C,37,0.3537,14.483,82,2026-08-07
765,Gabriel Vilardi,8480014,WPG,20232024,C,24,0.766,17.0,47,2026-08-07
765,Gabriel Vilardi,8480014,WPG,20242025,C,25,0.8592,18.133,71,2026-08-07
765,Gabriel Vilardi,8480014,WPG,20252026,C,26,0.8415,18.733,82,2026-08-07
766,Jacob Bryson,8480196,WPG,20232024,D,26,0.2222,14.683,36,2026-08-07
766,Jacob Bryson,8480196,WPG,20242025,D,27,0.1458,14.4,48,2026-08-07
766,Jacob Bryson,8480196,WPG,20252026,D,28,0.16,10.863,50,2026-08-07
767,Dylan DeMelo,8476331,WPG,20232024,D,30,0.378,21.733,82,2026-08-07
767,Dylan DeMelo,8476331,WPG,20242025,D,31,0.2317,21.533,82,2026-08-07
767,Dylan DeMelo,8476331,WPG,20252026,D,32,0.2317,21.45,82,2026-08-07
768,Haydn Fleury,8477938,WPG,20232024,D,27,0.2083,16.117,24,2026-08-07
768,Haydn Fleury,8477938,WPG,20242025,D,28,0.1795,15.933,39,2026-08-07
768,Haydn Fleury,8477938,WPG,20252026,D,29,0.1053,13.933,38,2026-08-07
769,Ville Heinola,8481572,WPG,20232024,D,22,,,,2026-08-07
769,Ville Heinola,8481572,WPG,20242025,D,23,0.0556,14.183,18,2026-08-07
769,Ville Heinola,8481572,WPG,20252026,D,24,0.0,14.1,5,2026-08-07
770,Colin Miller,8476525,WPG,20232024,D,31,0.1957,15.703,46,2026-08-07
770,Colin Miller,8476525,WPG,20242025,D,32,0.25,14.517,60,2026-08-07
770,Colin Miller,8476525,WPG,20252026,D,33,0.1111,14.283,18,2026-08-07
771,Josh Morrissey,8477504,WPG,20232024,D,28,0.8519,24.183,81,2026-08-07
771,Josh Morrissey,8477504,WPG,20242025,D,29,0.775,24.383,80,2026-08-07
771,Josh Morrissey,8477504,WPG,20252026,D,30,0.7143,24.717,77,2026-08-07
772,Neal Pionk,8480145,WPG,20232024,D,28,0.4024,20.833,82,2026-08-07
772,Neal Pionk,8480145,WPG,20242025,D,29,0.5652,22.067,69,2026-08-07
772,Neal Pionk,8480145,WPG,20252026,D,30,0.2353,22.717,51,2026-08-07
773,Elias Salomonsson,8483510,WPG,20232024,D,19,,,,2026-08-07
773,Elias Salomonsson,8483510,WPG,20242025,D,20,,,,2026-08-07
773,Elias Salomonsson,8483510,WPG,20252026,D,21,0.1562,17.967,32,2026-08-07
774,Dylan Samberg,8480049,WPG,20232024,D,25,0.2308,15.633,78,2026-08-07
774,Dylan Samberg,8480049,WPG,20242025,D,26,0.3333,21.133,60,2026-08-07
774,Dylan Samberg,8480049,WPG,20252026,D,27,0.2121,21.817,66,2026-08-07
775,Adam Ruzicka,8480008,UTA,20232024,C,24,0.2143,10.032,42,2026-08-07
775,Adam Ruzicka,8480008,UTA,20242025,C,25,,,,2026-08-07
775,Adam Ruzicka,8480008,UTA,20252026,C,26,,,,2026-08-07
776,Akil Thomas,8480851,LA,20232024,C,24,0.5714,8.733,7,2026-08-07
776,Akil Thomas,8480851,LA,20242025,C,25,0.12,9.917,25,2026-08-07
776,Akil Thomas,8480851,LA,20252026,C,26,,,,2026-08-07
777,Alec Martinez,8474166,CHI,20232024,D,36,0.3091,19.05,55,2026-08-07
777,Alec Martinez,8474166,CHI,20242025,D,37,0.2727,18.733,44,2026-08-07
777,Alec Martinez,8474166,CHI,20252026,D,38,,,,2026-08-07
778,Alec Regula,8480831,EDM,20232024,D,23,,,,2026-08-07
778,Alec Regula,8480831,EDM,20242025,D,24,,,,2026-08-07
778,Alec Regula,8480831,EDM,20252026,D,25,0.1034,14.467,29,2026-08-07
779,Alex Barr-Boulet,8479718,TB,20232024,C,26,0.25,11.183,36,2026-08-07
779,Alex Barr-Boulet,8479718,TB,20242025,C,27,0.0,10.167,2,2026-08-07
779,Alex Barr-Boulet,8479718,TB,20252026,C,28,0.5,8.4,2,2026-08-07
780,Alex Goligoski,8471274,MIN,20232024,D,38,0.2778,14.817,36,2026-08-07
780,Alex Goligoski,8471274,MIN,20242025,D,39,,,,2026-08-07
780,Alex Goligoski,8471274,MIN,20252026,D,40,,,,2026-08-07
781,Alex Pietrangelo,8474565,VEG,20232024,D,34,0.5156,23.567,64,2026-08-07
781,Alex Pietrangelo,8474565,VEG,20242025,D,35,0.4648,22.4,71,2026-08-07
781,Alex Pietrangelo,8474565,VEG,20252026,D,36,,,,2026-08-07
782,Alexander Alexeyev,8480823,WAS,20232024,D,24,0.0769,13.7,39,2026-08-07
782,Alexander Alexeyev,8480823,WAS,20242025,D,25,0.0,16.067,8,2026-08-07
782,Alexander Alexeyev,8480823,WAS,20252026,D,26,,,,2026-08-07
783,Alexander Barabanov,8482222,SJ,20232024,L,29,0.2826,15.867,46,2026-08-07
783,Alexander Barabanov,8482222,SJ,20242025,L,30,,,,2026-08-07
783,Alexander Barabanov,8482222,SJ,20252026,L,31,,,,2026-08-07
784,Alexander Nylander,8479423,CBJ,20232024,L,25,0.5357,16.249,28,2026-08-07
784,Alexander Nylander,8479423,CBJ,20242025,L,26,0.0,9.883,5,2026-08-07
784,Alexander Nylander,8479423,CBJ,20252026,L,27,,,,2026-08-07
785,Andreas Athanasiou,8476960,CHI,20232024,C,29,0.3214,13.1,28,2026-08-07
785,Andreas Athanasiou,8476960,CHI,20242025,C,30,0.125,10.033,8,2026-08-07
785,Andreas Athanasiou,8476960,CHI,20252026,C,31,,,,2026-08-07
786,Andreas Englund,8477971,NAS,20232024,D,28,0.122,13.217,82,2026-08-07
786,Andreas Englund,8477971,NAS,20242025,D,29,0.0857,13.264,35,2026-08-07
786,Andreas Englund,8477971,NAS,20252026,D,30,0.0,8.817,3,2026-08-07
787,Andrew Cogliano,8471699,COL,20232024,C,36,0.2533,10.617,75,2026-08-07
787,Andrew Cogliano,8471699,COL,20242025,C,37,,,,2026-08-07
787,Andrew Cogliano,8471699,COL,20252026,C,38,,,,2026-08-07
788,Arshdeep Bains,8483395,VAN,20232024,L,23,0.0,11.8,8,2026-08-07
788,Arshdeep Bains,8483395,VAN,20242025,L,24,0.0769,10.5,13,2026-08-07
788,Arshdeep Bains,8483395,VAN,20252026,L,25,0.1786,9.2,28,2026-08-07
789,Austin Czarnik,8478512,DET,20232024,C,31,0.0294,8.433,34,2026-08-07
789,Austin Czarnik,8478512,DET,20242025,C,32,,,,2026-08-07
789,Austin Czarnik,8478512,DET,20252026,C,33,,,,2026-08-07
790,Austin Watson,8475766,TB,20232024,L,32,0.1212,7.267,33,2026-08-07
790,Austin Watson,8475766,TB,20242025,L,33,0.2308,7.85,13,2026-08-07
790,Austin Watson,8475766,TB,20252026,L,34,,,,2026-08-07
791,Axel Jonsson-Fjallby,8479536,WPG,20232024,L,25,0.1923,8.117,26,2026-08-07
791,Axel Jonsson-Fjallby,8479536,WPG,20242025,L,26,,,,2026-08-07
791,Axel Jonsson-Fjallby,8479536,WPG,20252026,L,27,,,,2026-08-07
792,Axel Sandin-Pellikka,8484223,DET,20232024,D,18,,,,2026-08-07
792,Axel Sandin-Pellikka,8484223,DET,20242025,D,19,,,,2026-08-07
792,Axel Sandin-Pellikka,8484223,DET,20252026,D,20,0.3088,16.217,68,2026-08-07
793,Blake Wheeler,8471218,NYR,20232024,R,37,0.3889,12.717,54,2026-08-07
793,Blake Wheeler,8471218,NYR,20242025,R,38,,,,2026-08-07
793,Blake Wheeler,8471218,NYR,20252026,R,39,,,,2026-08-07
794,Boris Katchouk,8479383,OTT,20232024,L,25,0.2203,11.477,59,2026-08-07
794,Boris Katchouk,8479383,OTT,20242025,L,26,,,,2026-08-07
794,Boris Katchouk,8479383,OTT,20252026,L,27,0.0,12.183,3,2026-08-07
795,Brad Lambert,8483471,WPG,20232024,C,20,1.0,13.85,1,2026-08-07
795,Brad Lambert,8483471,WPG,20242025,C,21,0.2,11.6,5,2026-08-07
795,Brad Lambert,8483471,WPG,20252026,C,22,0.24,10.8,25,2026-08-07
796,Brendan Gaunce,8476867,CBJ,20232024,C,29,0.1667,11.75,24,2026-08-07
796,Brendan Gaunce,8476867,CBJ,20242025,C,30,0.0833,9.7,12,2026-08-07
796,Brendan Gaunce,8476867,CBJ,20252026,C,31,0.24,11.9,25,2026-08-07
797,Brendan Lemieux,8477962,CAR,20232024,L,27,0.1562,8.0,32,2026-08-07
797,Brendan Lemieux,8477962,CAR,20242025,L,28,,,,2026-08-07
797,Brendan Lemieux,8477962,CAR,20252026,L,29,,,,2026-08-07
798,Brennan Othmann,8482747,NYR,20232024,L,21,0.0,9.083,3,2026-08-07
798,Brennan Othmann,8482747,NYR,20242025,L,22,0.0909,9.967,22,2026-08-07
798,Brennan Othmann,8482747,NYR,20252026,L,23,0.1579,10.008,19,2026-08-07
799,Brett Berard,8482132,NYR,20232024,L,21,,,,2026-08-07
799,Brett Berard,8482132,NYR,20242025,L,22,0.2857,10.717,35,2026-08-07
799,Brett Berard,8482132,NYR,20252026,L,23,0.0,10.55,13,2026-08-07
800,Brett Leason,8481517,ANA,20232024,R,24,0.3235,13.017,68,2026-08-07
800,Brett Leason,8481517,ANA,20242025,R,25,0.2742,12.983,62,2026-08-07
800,Brett Leason,8481517,ANA,20252026,R,26,0.0,8.583,6,2026-08-07
801,Brock McGinn,8476934,ANA,20232024,L,29,0.125,11.083,24,2026-08-07
801,Brock McGinn,8476934,ANA,20242025,L,30,0.3077,11.717,26,2026-08-07
801,Brock McGinn,8476934,ANA,20252026,L,31,,,,2026-08-07
802,Cal Clutterbuck,8473504,NYI,20232024,R,36,0.2317,11.883,82,2026-08-07
802,Cal Clutterbuck,8473504,NYI,20242025,R,37,,,,2026-08-07
802,Cal Clutterbuck,8473504,NYI,20252026,R,38,,,,2026-08-07
803,Caleb Jones,8478452,COL,20232024,D,26,0.2,12.2,25,2026-08-07
803,Caleb Jones,8478452,COL,20242025,D,27,0.0,12.567,6,2026-08-07
803,Caleb Jones,8478452,COL,20252026,D,28,0.1429,17.167,7,2026-08-07
804,Calen Addison,8480884,SJ,20232024,D,23,0.2361,17.258,72,2026-08-07
804,Calen Addison,8480884,SJ,20242025,D,24,,,,2026-08-07
804,Calen Addison,8480884,SJ,20252026,D,25,,,,2026-08-07
805,Calum Ritchie,8484221,NYI,20232024,C,19,,,,2026-08-07
805,Calum Ritchie,8484221,NYI,20242025,C,20,0.1429,12.783,7,2026-08-07
805,Calum Ritchie,8484221,NYI,20252026,C,21,0.4615,13.467,65,2026-08-07
806,Calvin de Haan,8475177,NYR,20232024,D,32,0.1695,16.633,59,2026-08-07
806,Calvin de Haan,8475177,NYR,20242025,D,33,0.1702,14.976,47,2026-08-07
806,Calvin de Haan,8475177,NYR,20252026,D,34,,,,2026-08-07
807,Cam Atkinson,8474715,TB,20232024,R,34,0.4,15.95,70,2026-08-07
807,Cam Atkinson,8474715,TB,20242025,R,35,0.2308,9.0,39,2026-08-07
807,Cam Atkinson,8474715,TB,20252026,R,36,,,,2026-08-07
808,Chad Ruhwedel,8477244,NYR,20232024,D,33,0.0769,12.702,52,2026-08-07
808,Chad Ruhwedel,8477244,NYR,20242025,D,34,0.2,14.1,5,2026-08-07
808,Chad Ruhwedel,8477244,NYR,20252026,D,35,,,,2026-08-07
809,Chris Tierney,8476919,NJ,20232024,C,29,0.2308,9.033,52,2026-08-07
809,Chris Tierney,8476919,NJ,20242025,C,30,,,,2026-08-07
809,Chris Tierney,8476919,NJ,20252026,C,31,,,,2026-08-07
810,Chris Wagner,8475780,COL,20232024,R,32,0.1538,7.45,13,2026-08-07
810,Chris Wagner,8475780,COL,20242025,R,33,0.0357,7.1,28,2026-08-07
810,Chris Wagner,8475780,COL,20252026,R,34,,,,2026-08-07
811,Christian Fischer,8478432,CBJ,20232024,R,26,0.2405,11.4,79,2026-08-07
811,Christian Fischer,8478432,CBJ,20242025,R,27,0.1522,11.117,46,2026-08-07
811,Christian Fischer,8478432,CBJ,20252026,R,28,,,,2026-08-07
812,Cole Guttman,8480252,CHI,20232024,C,24,0.2963,12.617,27,2026-08-07
812,Cole Guttman,8480252,CHI,20242025,C,25,,,,2026-08-07
812,Cole Guttman,8480252,CHI,20252026,C,26,,,,2026-08-07
813,Colin White,8478400,MON,20232024,C,27,0.0,9.525,28,2026-08-07
813,Colin White,8478400,MON,20242025,C,28,0.0,7.3,3,2026-08-07
813,Colin White,8478400,MON,20252026,C,29,,,,2026-08-07
814,Colton White,8478841,NJ,20232024,D,26,,,,2026-08-07
814,Colton White,8478841,NJ,20242025,D,27,,,,2026-08-07
814,Colton White,8478841,NJ,20252026,D,28,0.1739,12.25,23,2026-08-07
815,Craig Smith,8475225,DET,20232024,C,34,0.2667,10.217,75,2026-08-07
815,Craig Smith,8475225,DET,20242025,C,35,0.3051,11.333,59,2026-08-07
815,Craig Smith,8475225,DET,20252026,C,36,,,,2026-08-07
816,Dakota Mermis,8477541,MIN,20232024,D,30,0.1702,14.083,47,2026-08-07
816,Dakota Mermis,8477541,MIN,20242025,D,31,0.25,15.208,4,2026-08-07
816,Dakota Mermis,8477541,MIN,20252026,D,32,0.0909,13.033,11,2026-08-07
817,Daniel Sprong,8478466,NJ,20232024,R,26,0.5658,12.0,76,2026-08-07
817,Daniel Sprong,8478466,NJ,20242025,R,27,0.2333,12.194,30,2026-08-07
817,Daniel Sprong,8478466,NJ,20252026,R,28,,,,2026-08-07
818,Daniil Miromanov,8482624,CGY,20232024,D,26,0.2917,20.717,24,2026-08-07
818,Daniil Miromanov,8482624,CGY,20242025,D,27,0.2045,17.683,44,2026-08-07
818,Daniil Miromanov,8482624,CGY,20252026,D,28,0.0,17.817,1,2026-08-07
819,David Gustafsson,8481019,WPG,20232024,C,23,0.1795,9.267,39,2026-08-07
819,David Gustafsson,8481019,WPG,20242025,C,24,0.1667,8.983,36,2026-08-07
819,David Gustafsson,8481019,WPG,20252026,C,25,,,,2026-08-07
820,David Savard,8475233,MON,20232024,D,33,0.4,20.233,60,2026-08-07
820,David Savard,8475233,MON,20242025,D,34,0.2,16.583,75,2026-08-07
820,David Savard,8475233,MON,20252026,D,35,,,,2026-08-07
821,David Tomasek,8485493,EDM,20232024,R,27,,,,2026-08-07
821,David Tomasek,8485493,EDM,20242025,R,28,,,,2026-08-07
821,David Tomasek,8485493,EDM,20252026,R,29,0.2273,10.767,22,2026-08-07
822,Derek Ryan,8478585,EDM,20232024,C,37,0.1714,10.2,70,2026-08-07
822,Derek Ryan,8478585,EDM,20242025,C,38,0.1667,9.35,36,2026-08-07
822,Derek Ryan,8478585,EDM,20252026,C,39,,,,2026-08-07
823,Devin Shore,8476913,MIN,20232024,C,29,0.1905,8.0,21,2026-08-07
823,Devin Shore,8476913,MIN,20242025,C,30,0.0909,8.65,55,2026-08-07
823,Devin Shore,8476913,MIN,20252026,C,31,,,,2026-08-07
824,Dillon Dube,8479346,CGY,20232024,C,25,0.1628,11.167,43,2026-08-07
824,Dillon Dube,8479346,CGY,20242025,C,26,,,,2026-08-07
824,Dillon Dube,8479346,CGY,20252026,C,27,,,,2026-08-07
825,Dominik Kubalik,8477330,OTT,20232024,L,28,0.2027,12.117,74,2026-08-07
825,Dominik Kubalik,8477330,OTT,20242025,L,29,,,,2026-08-07
825,Dominik Kubalik,8477330,OTT,20252026,L,30,,,,2026-08-07
826,Dryden Hunt,8478211,CGY,20232024,L,28,0.2857,11.133,28,2026-08-07
826,Dryden Hunt,8478211,CGY,20242025,L,29,0.6,11.65,5,2026-08-07
826,Dryden Hunt,8478211,CGY,20252026,L,30,0.0,8.933,3,2026-08-07
827,Easton Cowan,8484158,TOR,20232024,R,18,,,,2026-08-07
827,Easton Cowan,8484158,TOR,20242025,R,19,,,,2026-08-07
827,Easton Cowan,8484158,TOR,20252026,R,20,0.4394,14.717,66,2026-08-07
828,Emil Bemstrom,8480205,PIT,20232024,C,24,0.2857,11.145,56,2026-08-07
828,Emil Bemstrom,8480205,PIT,20242025,C,25,0.0714,8.333,14,2026-08-07
828,Emil Bemstrom,8480205,PIT,20252026,C,26,,,,2026-08-07
829,Erik Brannstrom,8480073,VAN,20232024,D,24,0.2632,16.583,76,2026-08-07
829,Erik Brannstrom,8480073,VAN,20242025,D,25,0.2857,14.933,28,2026-08-07
829,Erik Brannstrom,8480073,VAN,20252026,D,26,,,,2026-08-07
830,Erik Gustafsson,8476979,DET,20232024,D,31,0.4079,17.4,76,2026-08-07
830,Erik Gustafsson,8476979,DET,20242025,D,32,0.3,16.317,60,2026-08-07
830,Erik Gustafsson,8476979,DET,20252026,D,33,0.0,18.75,2,2026-08-07
831,Erik Johnson,8473446,COL,20232024,D,35,0.0896,14.468,67,2026-08-07
831,Erik Johnson,8473446,COL,20242025,D,36,0.1389,14.583,36,2026-08-07
831,Erik Johnson,8473446,COL,20252026,D,37,,,,2026-08-07
832,Ethan Bear,8478451,WAS,20232024,D,26,0.1667,14.9,24,2026-08-07
832,Ethan Bear,8478451,WAS,20242025,D,27,,,,2026-08-07
832,Ethan Bear,8478451,WAS,20252026,D,28,,,,2026-08-07
833,Evgeny Kuznetsov,8475744,CAR,20232024,C,31,0.381,17.551,63,2026-08-07
833,Evgeny Kuznetsov,8475744,CAR,20242025,C,32,,,,2026-08-07
833,Evgeny Kuznetsov,8475744,CAR,20252026,C,33,,,,2026-08-07
834,Filip Zadina,8480821,SJ,20232024,R,24,0.3194,13.333,72,2026-08-07
834,Filip Zadina,8480821,SJ,20242025,R,25,,,,2026-08-07
834,Filip Zadina,8480821,SJ,20252026,R,26,,,,2026-08-07
835,Fredrik Olofsson,8478028,COL,20232024,L,27,0.1579,9.75,57,2026-08-07
835,Fredrik Olofsson,8478028,COL,20242025,L,28,,,,2026-08-07
835,Fredrik Olofsson,8478028,COL,20252026,L,29,,,,2026-08-07
836,Gavin Brindley,8484149,COL,20232024,C,19,0.0,12.333,1,2026-08-07
836,Gavin Brindley,8484149,COL,20242025,C,20,,,,2026-08-07
836,Gavin Brindley,8484149,COL,20252026,C,21,0.2321,9.55,56,2026-08-07
837,Givani Smith,8479379,SJ,20232024,R,25,0.1111,7.817,36,2026-08-07
837,Givani Smith,8479379,SJ,20242025,R,26,0.0,6.319,13,2026-08-07
837,Givani Smith,8479379,SJ,20252026,R,27,,,,2026-08-07
838,Gustav Lindstrom,8480184,ANA,20232024,D,25,0.2174,15.399,46,2026-08-07
838,Gustav Lindstrom,8480184,ANA,20242025,D,26,,,,2026-08-07
838,Gustav Lindstrom,8480184,ANA,20252026,D,27,,,,2026-08-07
839,Henry Thrun,8481567,SJ,20232024,D,22,0.2157,20.0,51,2026-08-07
839,Henry Thrun,8481567,SJ,20242025,D,23,0.2,17.517,60,2026-08-07
839,Henry Thrun,8481567,SJ,20252026,D,24,0.0,14.867,4,2026-08-07
840,Hudson Fasching,8477392,NYI,20232024,R,28,0.3111,12.05,45,2026-08-07
840,Hudson Fasching,8477392,NYI,20242025,R,29,0.093,11.083,43,2026-08-07
840,Hudson Fasching,8477392,NYI,20252026,R,30,,,,2026-08-07
841,Igor Chernyshov,8484994,SJ,20232024,L,18,,,,2026-08-07
841,Igor Chernyshov,8484994,SJ,20242025,L,19,,,,2026-08-07
841,Igor Chernyshov,8484994,SJ,20252026,L,20,0.6786,15.05,28,2026-08-07
842,Isaac Howard,8483455,EDM,20232024,L,19,,,,2026-08-07
842,Isaac Howard,8483455,EDM,20242025,L,20,,,,2026-08-07
842,Isaac Howard,8483455,EDM,20252026,L,21,0.1724,10.317,29,2026-08-07
843,Isaak Phillips,8482192,CHI,20232024,D,22,0.1818,17.067,33,2026-08-07
843,Isaak Phillips,8482192,CHI,20242025,D,23,0.3333,11.9,3,2026-08-07
843,Isaak Phillips,8482192,CHI,20252026,D,24,0.0,9.517,3,2026-08-07
844,Isaiah George,8483448,NYI,20232024,D,19,,,,2026-08-07
844,Isaiah George,8483448,NYI,20242025,D,20,0.1515,15.65,33,2026-08-07
844,Isaiah George,8483448,NYI,20252026,D,21,0.25,13.367,4,2026-08-07
845,Ivan Ivan,8483930,COL,20232024,C,21,,,,2026-08-07
845,Ivan Ivan,8483930,COL,20242025,C,22,0.2,10.033,40,2026-08-07
845,Ivan Ivan,8483930,COL,20252026,C,23,0.1111,7.45,9,2026-08-07
846,Jack Johnson,8471677,CBJ,20232024,D,37,0.2,14.933,80,2026-08-07
846,Jack Johnson,8471677,CBJ,20242025,D,38,0.1463,12.867,41,2026-08-07
846,Jack Johnson,8471677,CBJ,20252026,D,39,,,,2026-08-07
847,Jack Studnicka,8480021,SJ,20232024,C,24,0.0455,11.445,22,2026-08-07
