game_date,season,game_type,visitor_team,visitor_code,visitor_goals,home_team,home_code,home_goals,overtime,attendance,game_length,neutral_site,venue_note,in_window,fetch_date
2024-12-05,20242025,regular,Florida Panthers,FLA,7,Philadelphia Flyers,PHI,5,,18206,2:40,0,,1,2026-08-08
2024-12-05,20242025,regular,San Jose Sharks,SJ,1,Tampa Bay Lightning,TB,8,,19092,2:28,0,,1,2026-08-08
2024-12-06,20242025,regular,Minnesota Wild,MIN,5,Anaheim Ducks,ANA,1,,15171,2:28,0,,1,2026-08-08
2024-12-06,20242025,regular,Seattle Kraken,SEA,2,New Jersey Devils,NJ,3,,15582,2:19,0,,1,2026-08-08
2024-12-06,20242025,regular,Pittsburgh Penguins,PIT,2,New York Rangers,NYR,4,,18006,2:29,0,,1,2026-08-08
2024-12-06,20242025,regular,Washington Capitals,WAS,3,Toronto Maple Leafs,TOR,1,,18723,2:28,0,,1,2026-08-08
2024-12-06,20242025,regular,Columbus Blue Jackets,CBJ,2,Vancouver Canucks,VAN,5,,18529,2:34,0,,1,2026-08-08
2024-12-06,20242025,regular,Dallas Stars,DAL,2,Vegas Golden Knights,VEG,3,,17961,2:35,0,,1,2026-08-08
2024-12-07,20242025,regular,Philadelphia Flyers,PHI,3,Boston Bruins,BOS,4,OT,17850,2:38,0,,1,2026-08-08
2024-12-07,20242025,regular,Utah Hockey Club,UTA,5,Buffalo Sabres,BUF,2,,15071,2:30,0,,1,2026-08-08
2024-12-07,20242025,regular,Winnipeg Jets,WPG,4,Chicago Blackhawks,CHI,2,,18581,2:18,0,,1,2026-08-08
2024-12-07,20242025,regular,Colorado Avalanche,COL,2,Detroit Red Wings,DET,1,,19515,2:29,0,,1,2026-08-08
2024-12-07,20242025,regular,St. Louis Blues,STL,2,Edmonton Oilers,EDM,4,,18347,2:28,0,,1,2026-08-08
2024-12-07,20242025,regular,San Jose Sharks,SJ,1,Florida Panthers,FLA,3,,18646,2:34,0,,1,2026-08-08
2024-12-07,20242025,regular,Minnesota Wild,MIN,1,Los Angeles Kings,LA,4,,18145,2:24,0,,1,2026-08-08
2024-12-07,20242025,regular,Washington Capitals,WAS,4,Montreal Canadiens,MON,2,,21105,2:29,0,,1,2026-08-08
2024-12-07,20242025,regular,Carolina Hurricanes,CAR,3,New York Islanders,NYI,4,,15619,2:28,0,,1,2026-08-08
2024-12-07,20242025,regular,Nashville Predators,NAS,1,Ottawa Senators,OTT,3,,16741,2:37,0,,1,2026-08-08
2024-12-07,20242025,regular,Toronto Maple Leafs,TOR,2,Pittsburgh Penguins,PIT,5,,17290,2:24,0,,1,2026-08-08
2024-12-08,20242025,regular,Calgary Flames,CGY,2,Dallas Stars,DAL,6,,18532,2:35,0,,1,2026-08-08
2024-12-08,20242025,regular,Colorado Avalanche,COL,4,New Jersey Devils,NJ,0,,15044,2:24,0,,1,2026-08-08
2024-12-08,20242025,regular,Seattle Kraken,SEA,7,New York Rangers,NYR,5,,18006,2:34,0,,1,2026-08-08
2024-12-08,20242025,regular,New York Islanders,NYI,4,Ottawa Senators,OTT,2,,15878,2:23,0,,1,2026-08-08
2024-12-08,20242025,regular,Utah Hockey Club,UTA,4,Philadelphia Flyers,PHI,2,,17462,2:32,0,,1,2026-08-08
2024-12-08,20242025,regular,Tampa Bay Lightning,TB,4,Vancouver Canucks,VAN,2,,18290,2:20,0,,1,2026-08-08
2024-12-08,20242025,regular,Columbus Blue Jackets,CBJ,4,Winnipeg Jets,WPG,1,,13887,2:21,0,,1,2026-08-08
2024-12-09,20242025,regular,Detroit Red Wings,DET,6,Buffalo Sabres,BUF,5,SO,14559,2:42,0,,1,2026-08-08
2024-12-09,20242025,regular,Anaheim Ducks,ANA,2,Montreal Canadiens,MON,3,SO,21105,2:39,0,,1,2026-08-08
2024-12-09,20242025,regular,Chicago Blackhawks,CHI,2,New York Rangers,NYR,1,,18006,2:14,0,,1,2026-08-08
2024-12-10,20242025,regular,San Jose Sharks,SJ,2,Carolina Hurricanes,CAR,3,,18700,2:26,0,,1,2026-08-08
2024-12-10,20242025,regular,Philadelphia Flyers,PHI,5,Columbus Blue Jackets,CBJ,3,,15467,2:19,0,,1,2026-08-08
2024-12-10,20242025,regular,Tampa Bay Lightning,TB,1,Edmonton Oilers,EDM,2,,18347,2:32,0,,1,2026-08-08
2024-12-10,20242025,regular,Calgary Flames,CGY,4,Nashville Predators,NAS,3,,17159,2:24,0,,1,2026-08-08
2024-12-10,20242025,regular,Toronto Maple Leafs,TOR,2,New Jersey Devils,NJ,1,OT,16091,2:30,0,,1,2026-08-08
2024-12-10,20242025,regular,Los Angeles Kings,LA,3,New York Islanders,NYI,1,,15402,2:15,0,,1,2026-08-08
2024-12-10,20242025,regular,Colorado Avalanche,COL,6,Pittsburgh Penguins,PIT,2,,15632,2:33,0,,1,2026-08-08
2024-12-10,20242025,regular,Florida Panthers,FLA,2,Seattle Kraken,SEA,1,SO,17151,2:38,0,,1,2026-08-08
2024-12-10,20242025,regular,Minnesota Wild,MIN,5,Utah Hockey Club,UTA,4,SO,11131,2:46,0,,1,2026-08-08
2024-12-10,20242025,regular,St. Louis Blues,STL,4,Vancouver Canucks,VAN,3,OT,18754,2:35,0,,1,2026-08-08
2024-12-10,20242025,regular,Boston Bruins,BOS,1,Winnipeg Jets,WPG,8,,12921,2:37,0,,1,2026-08-08
2024-12-11,20242025,regular,New York Rangers,NYR,3,Buffalo Sabres,BUF,2,,15815,2:35,0,,1,2026-08-08
2024-12-11,20242025,regular,Anaheim Ducks,ANA,1,Ottawa Senators,OTT,5,,16893,2:31,0,,1,2026-08-08
2024-12-12,20242025,regular,Tampa Bay Lightning,TB,8,Calgary Flames,CGY,3,,17028,2:30,0,,1,2026-08-08
2024-12-12,20242025,regular,Utah Hockey Club,UTA,4,Colorado Avalanche,COL,1,,18031,2:24,0,,1,2026-08-08
2024-12-12,20242025,regular,Washington Capitals,WAS,2,Columbus Blue Jackets,CBJ,1,OT,15962,2:33,0,,1,2026-08-08
2024-12-12,20242025,regular,Nashville Predators,NAS,4,Dallas Stars,DAL,1,,18532,2:29,0,,1,2026-08-08
2024-12-12,20242025,regular,Edmonton Oilers,EDM,7,Minnesota Wild,MIN,1,,18394,2:23,0,,1,2026-08-08
2024-12-12,20242025,regular,Pittsburgh Penguins,PIT,9,Montreal Canadiens,MON,2,,21105,2:23,0,,1,2026-08-08
2024-12-12,20242025,regular,Los Angeles Kings,LA,1,New Jersey Devils,NJ,3,,15051,2:21,0,,1,2026-08-08
2024-12-12,20242025,regular,Chicago Blackhawks,CHI,4,New York Islanders,NYI,5,,16170,2:26,0,,1,2026-08-08
2024-12-12,20242025,regular,Detroit Red Wings,DET,1,Philadelphia Flyers,PHI,4,,18377,2:20,0,,1,2026-08-08
2024-12-12,20242025,regular,Boston Bruins,BOS,1,Seattle Kraken,SEA,5,,17151,2:24,0,,1,2026-08-08
2024-12-12,20242025,regular,San Jose Sharks,SJ,4,St. Louis Blues,STL,3,,18096,2:18,0,,1,2026-08-08
2024-12-12,20242025,regular,Anaheim Ducks,ANA,2,Toronto Maple Leafs,TOR,3,,18688,2:23,0,,1,2026-08-08
2024-12-12,20242025,regular,Florida Panthers,FLA,0,Vancouver Canucks,VAN,4,,18614,2:25,0,,1,2026-08-08
2024-12-12,20242025,regular,Vegas Golden Knights,VEG,3,Winnipeg Jets,WPG,2,OT,13320,2:28,0,,1,2026-08-08
2024-12-13,20242025,regular,Ottawa Senators,OTT,3,Carolina Hurricanes,CAR,0,,18700,2:31,0,,1,2026-08-08
2024-12-14,20242025,regular,Florida Panthers,FLA,0,Calgary Flames,CGY,3,,18018,2:25,0,,1,2026-08-08
2024-12-14,20242025,regular,Nashville Predators,NAS,2,Colorado Avalanche,COL,5,,18049,2:36,0,,1,2026-08-08
2024-12-14,20242025,regular,Anaheim Ducks,ANA,4,Columbus Blue Jackets,CBJ,3,OT,17663,2:30,0,,1,2026-08-08
2024-12-14,20242025,regular,St. Louis Blues,STL,1,Dallas Stars,DAL,2,OT,18532,2:39,0,,1,2026-08-08
2024-12-14,20242025,regular,Toronto Maple Leafs,TOR,2,Detroit Red Wings,DET,4,,19515,2:23,0,,1,2026-08-08
2024-12-14,20242025,regular,Vegas Golden Knights,VEG,3,Edmonton Oilers,EDM,6,,18347,2:35,0,,1,2026-08-08
2024-12-14,20242025,regular,Philadelphia Flyers,PHI,1,Minnesota Wild,MIN,4,,18076,2:27,0,,1,2026-08-08
2024-12-14,20242025,regular,Chicago Blackhawks,CHI,1,New Jersey Devils,NJ,4,,16514,2:17,0,,1,2026-08-08
2024-12-14,20242025,regular,Los Angeles Kings,LA,5,New York Rangers,NYR,1,,18006,2:25,0,,1,2026-08-08
2024-12-14,20242025,regular,Pittsburgh Penguins,PIT,2,Ottawa Senators,OTT,3,OT,18892,2:25,0,,1,2026-08-08
2024-12-14,20242025,regular,Utah Hockey Club,UTA,4,San Jose Sharks,SJ,3,,17213,2:33,0,,1,2026-08-08
2024-12-14,20242025,regular,Tampa Bay Lightning,TB,5,Seattle Kraken,SEA,1,,17151,2:26,0,,1,2026-08-08
2024-12-14,20242025,regular,Boston Bruins,BOS,5,Vancouver Canucks,VAN,1,,18787,2:31,0,,1,2026-08-08
2024-12-14,20242025,regular,Buffalo Sabres,BUF,2,Washington Capitals,WAS,4,,18573,2:32,0,,1,2026-08-08
2024-12-14,20242025,regular,Montreal Canadiens,MON,2,Winnipeg Jets,WPG,4,,15225,2:28,0,,1,2026-08-08
2024-12-15,20242025,regular,Columbus Blue Jackets,CBJ,1,Carolina Hurricanes,CAR,4,,18700,2:36,0,,1,2026-08-08
2024-12-15,20242025,regular,New York Islanders,NYI,3,Chicago Blackhawks,CHI,5,,19264,2:26,0,,1,2026-08-08
2024-12-15,20242025,regular,Vegas Golden Knights,VEG,3,Minnesota Wild,MIN,2,,18771,2:34,0,,1,2026-08-08
2024-12-15,20242025,regular,New York Rangers,NYR,2,St. Louis Blues,STL,3,,17569,2:33,0,,1,2026-08-08
2024-12-15,20242025,regular,Buffalo Sabres,BUF,3,Toronto Maple Leafs,TOR,5,,18588,2:34,0,,1,2026-08-08
2024-12-16,20242025,regular,Washington Capitals,WAS,1,Dallas Stars,DAL,3,,18532,2:37,0,,1,2026-08-08
2024-12-16,20242025,regular,Florida Panthers,FLA,6,Edmonton Oilers,EDM,5,,18347,2:39,0,,1,2026-08-08
2024-12-16,20242025,regular,Colorado Avalanche,COL,1,Vancouver Canucks,VAN,3,,18856,2:24,0,,1,2026-08-08
2024-12-17,20242025,regular,Boston Bruins,BOS,4,Calgary Flames,CGY,3,OT,17536,2:28,0,,1,2026-08-08
2024-12-17,20242025,regular,New York Islanders,NYI,0,Carolina Hurricanes,CAR,4,,18700,2:25,0,,1,2026-08-08
2024-12-17,20242025,regular,Washington Capitals,WAS,2,Chicago Blackhawks,CHI,3,,18511,2:22,0,,1,2026-08-08
2024-12-17,20242025,regular,Buffalo Sabres,BUF,1,Montreal Canadiens,MON,6,,21105,2:30,0,,1,2026-08-08
2024-12-17,20242025,regular,New York Rangers,NYR,0,Nashville Predators,NAS,2,,17159,2:29,0,,1,2026-08-08
2024-12-17,20242025,regular,Los Angeles Kings,LA,2,Pittsburgh Penguins,PIT,3,OT,15011,2:28,0,,1,2026-08-08
2024-12-17,20242025,regular,Winnipeg Jets,WPG,4,San Jose Sharks,SJ,3,,10958,2:24,0,,1,2026-08-08
2024-12-17,20242025,regular,Ottawa Senators,OTT,3,Seattle Kraken,SEA,0,,17151,2:23,0,,1,2026-08-08
2024-12-17,20242025,regular,New Jersey Devils,NJ,4,St. Louis Blues,STL,1,,18096,2:37,0,,1,2026-08-08
2024-12-17,20242025,regular,Columbus Blue Jackets,CBJ,3,Tampa Bay Lightning,TB,5,,19092,2:34,0,,1,2026-08-08
2024-12-18,20242025,regular,Winnipeg Jets,WPG,2,Anaheim Ducks,ANA,3,,16260,2:30,0,,1,2026-08-08
2024-12-18,20242025,regular,Toronto Maple Leafs,TOR,5,Dallas Stars,DAL,3,,18532,2:30,0,,1,2026-08-08
2024-12-18,20242025,regular,Philadelphia Flyers,PHI,4,Detroit Red Wings,DET,6,,19515,2:22,0,,1,2026-08-08
2024-12-18,20242025,regular,Florida Panthers,FLA,6,Minnesota Wild,MIN,1,,17423,2:39,0,,1,2026-08-08
2024-12-18,20242025,regular,Vancouver Canucks,VAN,2,Utah Hockey Club,UTA,3,OT,11131,2:31,0,,1,2026-08-08
2024-12-19,20242025,regular,Ottawa Senators,OTT,3,Calgary Flames,CGY,2,OT,17271,2:35,0,,1,2026-08-08
2024-12-19,20242025,regular,Seattle Kraken,SEA,1,Chicago Blackhawks,CHI,3,,18991,2:27,0,,1,2026-08-08
2024-12-19,20242025,regular,New Jersey Devils,NJ,2,Columbus Blue Jackets,CBJ,4,,15793,2:28,0,,1,2026-08-08
2024-12-19,20242025,regular,Boston Bruins,BOS,2,Edmonton Oilers,EDM,3,OT,18347,2:28,0,,1,2026-08-08
2024-12-19,20242025,regular,Pittsburgh Penguins,PIT,5,Nashville Predators,NAS,4,OT,17159,2:30,0,,1,2026-08-08
2024-12-19,20242025,regular,Los Angeles Kings,LA,7,Philadelphia Flyers,PHI,3,,18551,2:30,0,,1,2026-08-08
2024-12-19,20242025,regular,Colorado Avalanche,COL,4,San Jose Sharks,SJ,2,,12517,2:37,0,,1,2026-08-08
2024-12-19,20242025,regular,St. Louis Blues,STL,1,Tampa Bay Lightning,TB,3,,19092,2:28,0,,1,2026-08-08
2024-12-19,20242025,regular,Vancouver Canucks,VAN,1,Vegas Golden Knights,VEG,3,,17779,2:15,0,,1,2026-08-08
2024-12-20,20242025,regular,Colorado Avalanche,COL,4,Anaheim Ducks,ANA,2,,16226,2:31,0,,1,2026-08-08
2024-12-20,20242025,regular,Toronto Maple Leafs,TOR,6,Buffalo Sabres,BUF,3,,18267,2:28,0,,1,2026-08-08
2024-12-20,20242025,regular,New York Rangers,NYR,3,Dallas Stars,DAL,1,,18532,2:35,0,,1,2026-08-08
2024-12-20,20242025,regular,Montreal Canadiens,MON,4,Detroit Red Wings,DET,3,,19515,2:31,0,,1,2026-08-08
2024-12-20,20242025,regular,St. Louis Blues,STL,1,Florida Panthers,FLA,2,OT,18522,2:32,0,,1,2026-08-08
2024-12-20,20242025,regular,Utah Hockey Club,UTA,2,Minnesota Wild,MIN,1,,18088,2:24,0,,1,2026-08-08
2024-12-20,20242025,regular,Carolina Hurricanes,CAR,1,Washington Capitals,WAS,3,,18573,2:35,0,,1,2026-08-08
2024-12-21,20242025,regular,Buffalo Sabres,BUF,1,Boston Bruins,BOS,3,,17850,2:25,0,,1,2026-08-08
2024-12-21,20242025,regular,Chicago Blackhawks,CHI,4,Calgary Flames,CGY,6,,18760,2:35,0,,1,2026-08-08
2024-12-21,20242025,regular,San Jose Sharks,SJ,2,Edmonton Oilers,EDM,3,OT,18347,2:23,0,,1,2026-08-08
2024-12-21,20242025,regular,Detroit Red Wings,DET,1,Montreal Canadiens,MON,5,,21105,2:23,0,,1,2026-08-08
2024-12-21,20242025,regular,Los Angeles Kings,LA,2,Nashville Predators,NAS,3,OT,17159,2:23,0,,1,2026-08-08
2024-12-21,20242025,regular,Pittsburgh Penguins,PIT,0,New Jersey Devils,NJ,3,,16514,2:23,0,,1,2026-08-08
2024-12-21,20242025,regular,Columbus Blue Jackets,CBJ,4,Philadelphia Flyers,PHI,5,OT,18644,2:36,0,,1,2026-08-08
2024-12-21,20242025,regular,New York Islanders,NYI,6,Toronto Maple Leafs,TOR,3,,18912,2:21,0,,1,2026-08-08
2024-12-21,20242025,regular,Ottawa Senators,OTT,5,Vancouver Canucks,VAN,4,OT,18940,2:30,0,,1,2026-08-08
2024-12-21,20242025,regular,Seattle Kraken,SEA,2,Vegas Golden Knights,VEG,6,,17862,2:34,0,,1,2026-08-08
2024-12-21,20242025,regular,Minnesota Wild,MIN,0,Winnipeg Jets,WPG,5,,15225,2:19,0,,1,2026-08-08
2024-12-22,20242025,regular,Seattle Kraken,SEA,2,Colorado Avalanche,COL,5,,18089,2:25,0,,1,2026-08-08
2024-12-22,20242025,regular,Ottawa Senators,OTT,1,Edmonton Oilers,EDM,3,,18347,2:22,0,,1,2026-08-08
2024-12-22,20242025,regular,Carolina Hurricanes,CAR,3,New York Rangers,NYR,1,,18006,2:26,0,,1,2026-08-08
2024-12-22,20242025,regular,Florida Panthers,FLA,4,Tampa Bay Lightning,TB,2,,19092,2:29,0,,1,2026-08-08
2024-12-22,20242025,regular,Anaheim Ducks,ANA,5,Utah Hockey Club,UTA,4,SO,11131,2:45,0,,1,2026-08-08
2024-12-22,20242025,regular,Los Angeles Kings,LA,1,Washington Capitals,WAS,3,,18573,2:24,0,,1,2026-08-08
2024-12-23,20242025,regular,Washington Capitals,WAS,1,Boston Bruins,BOS,4,,17850,2:32,0,,1,2026-08-08
2024-12-23,20242025,regular,Montreal Canadiens,MON,4,Columbus Blue Jackets,CBJ,5,,17875,2:37,0,,1,2026-08-08
2024-12-23,20242025,regular,St. Louis Blues,STL,4,Detroit Red Wings,DET,0,,19515,2:18,0,,1,2026-08-08
2024-12-23,20242025,regular,Tampa Bay Lightning,TB,4,Florida Panthers,FLA,0,,19544,2:42,0,,1,2026-08-08
2024-12-23,20242025,regular,Chicago Blackhawks,CHI,3,Minnesota Wild,MIN,4,,19067,2:20,0,,1,2026-08-08
2024-12-23,20242025,regular,Carolina Hurricanes,CAR,2,Nashville Predators,NAS,5,,17159,2:28,0,,1,2026-08-08
2024-12-23,20242025,regular,New York Rangers,NYR,0,New Jersey Devils,NJ,5,,16514,2:23,0,,1,2026-08-08
2024-12-23,20242025,regular,Buffalo Sabres,BUF,7,New York Islanders,NYI,1,,17255,2:30,0,,1,2026-08-08
2024-12-23,20242025,regular,Philadelphia Flyers,PHI,3,Pittsburgh Penguins,PIT,7,,18290,2:20,0,,1,2026-08-08
2024-12-23,20242025,regular,Winnipeg Jets,WPG,5,Toronto Maple Leafs,TOR,2,,18923,2:28,0,,1,2026-08-08
2024-12-23,20242025,regular,Dallas Stars,DAL,3,Utah Hockey Club,UTA,2,,11131,2:27,0,,1,2026-08-08
2024-12-23,20242025,regular,San Jose Sharks,SJ,3,Vancouver Canucks,VAN,4,,18791,2:41,0,,1,2026-08-08
2024-12-23,20242025,regular,Anaheim Ducks,ANA,1,Vegas Golden Knights,VEG,3,,18009,2:31,0,,1,2026-08-08
2024-12-27,20242025,regular,Chicago Blackhawks,CHI,2,Buffalo Sabres,BUF,6,,19070,2:21,0,,1,2026-08-08
2024-12-27,20242025,regular,Boston Bruins,BOS,2,Columbus Blue Jackets,CBJ,6,,18821,2:24,0,,1,2026-08-08
2024-12-27,20242025,regular,Minnesota Wild,MIN,3,Dallas Stars,DAL,2,OT,18532,2:25,0,,1,2026-08-08
2024-12-27,20242025,regular,Toronto Maple Leafs,TOR,5,Detroit Red Wings,DET,2,,19515,2:20,0,,1,2026-08-08
2024-12-27,20242025,regular,Carolina Hurricanes,CAR,2,New Jersey Devils,NJ,4,,16629,2:22,0,,1,2026-08-08
2024-12-27,20242025,regular,Vegas Golden Knights,VEG,6,San Jose Sharks,SJ,3,,17435,2:30,0,,1,2026-08-08
2024-12-27,20242025,regular,Nashville Predators,NAS,4,St. Louis Blues,STL,7,,18096,2:39,0,,1,2026-08-08
2024-12-27,20242025,regular,Colorado Avalanche,COL,4,Utah Hockey Club,UTA,1,,11131,2:33,0,,1,2026-08-08
2024-12-28,20242025,regular,Philadelphia Flyers,PHI,3,Anaheim Ducks,ANA,1,,16472,2:24,0,,1,2026-08-08
2024-12-28,20242025,regular,Columbus Blue Jackets,CBJ,0,Boston Bruins,BOS,4,,17850,2:22,0,,1,2026-08-08
2024-12-28,20242025,regular,New Jersey Devils,NJ,2,Carolina Hurricanes,CAR,5,,18825,2:36,0,,1,2026-08-08
2024-12-28,20242025,regular,Montreal Canadiens,MON,4,Florida Panthers,FLA,0,,19483,2:23,0,,1,2026-08-08
2024-12-28,20242025,regular,Edmonton Oilers,EDM,3,Los Angeles Kings,LA,4,OT,18145,2:31,0,,1,2026-08-08
2024-12-28,20242025,regular,Pittsburgh Penguins,PIT,3,New York Islanders,NYI,6,,17255,2:33,0,,1,2026-08-08
2024-12-28,20242025,regular,Calgary Flames,CGY,3,San Jose Sharks,SJ,1,,17435,2:25,0,,1,2026-08-08
2024-12-28,20242025,regular,New York Rangers,NYR,2,Tampa Bay Lightning,TB,6,,19092,2:41,0,,1,2026-08-08
2024-12-28,20242025,regular,Washington Capitals,WAS,5,Toronto Maple Leafs,TOR,2,,19125,2:22,0,,1,2026-08-08
2024-12-28,20242025,regular,Seattle Kraken,SEA,5,Vancouver Canucks,VAN,4,OT,18905,2:27,0,,1,2026-08-08
2024-12-28,20242025,regular,Ottawa Senators,OTT,2,Winnipeg Jets,WPG,4,,14734,2:21,0,,1,2026-08-08
2024-12-29,20242025,regular,Edmonton Oilers,EDM,3,Anaheim Ducks,ANA,5,,16010,2:20,0,,1,2026-08-08
2024-12-29,20242025,regular,Dallas Stars,DAL,5,Chicago Blackhawks,CHI,1,,20627,2:26,0,,1,2026-08-08
2024-12-29,20242025,regular,Washington Capitals,WAS,2,Detroit Red Wings,DET,4,,19515,2:30,0,,1,2026-08-08
2024-12-29,20242025,regular,Philadelphia Flyers,PHI,4,Los Angeles Kings,LA,5,,18145,2:25,0,,1,2026-08-08
2024-12-29,20242025,regular,Ottawa Senators,OTT,3,Minnesota Wild,MIN,1,,18989,2:31,0,,1,2026-08-08
2024-12-29,20242025,regular,New York Islanders,NYI,2,Pittsburgh Penguins,PIT,3,,18357,2:33,0,,1,2026-08-08
2024-12-29,20242025,regular,Buffalo Sabres,BUF,4,St. Louis Blues,STL,2,,18096,2:28,0,,1,2026-08-08
2024-12-29,20242025,regular,Montreal Canadiens,MON,5,Tampa Bay Lightning,TB,2,,19092,2:32,0,,1,2026-08-08
2024-12-29,20242025,regular,Calgary Flames,CGY,0,Vegas Golden Knights,VEG,3,,18269,2:32,0,,1,2026-08-08
2024-12-30,20242025,regular,New York Rangers,NYR,3,Florida Panthers,FLA,5,,19556,2:30,0,,1,2026-08-08
2024-12-30,20242025,regular,Utah Hockey Club,UTA,2,Seattle Kraken,SEA,5,,17151,2:36,0,,1,2026-08-08
2024-12-30,20242025,regular,Nashville Predators,NAS,0,Winnipeg Jets,WPG,3,,15225,2:26,0,,1,2026-08-08
2024-12-31,20242025,regular,New Jersey Devils,NJ,2,Anaheim Ducks,ANA,3,,17174,2:34,0,,1,2026-08-08
2024-12-31,20242025,regular,Vancouver Canucks,VAN,1,Calgary Flames,CGY,3,,19289,2:38,0,,1,2026-08-08
2024-12-31,20242025,regular,St. Louis Blues,STL,6,Chicago Blackhawks,CHI,2,,40933,2:39,1,"at Wrigley Field (Chicago, IL)",1,2026-08-08
2024-12-31,20242025,regular,Winnipeg Jets,WPG,2,Colorado Avalanche,COL,5,,18094,2:18,0,,1,2026-08-08
2024-12-31,20242025,regular,Carolina Hurricanes,CAR,3,Columbus Blue Jackets,CBJ,4,SO,17712,2:47,0,,1,2026-08-08
2024-12-31,20242025,regular,Buffalo Sabres,BUF,2,Dallas Stars,DAL,4,,18532,2:22,0,,1,2026-08-08
2024-12-31,20242025,regular,Pittsburgh Penguins,PIT,2,Detroit Red Wings,DET,4,,19515,2:22,0,,1,2026-08-08
2024-12-31,20242025,regular,Utah Hockey Club,UTA,1,Edmonton Oilers,EDM,4,,18347,2:20,0,,1,2026-08-08
2024-12-31,20242025,regular,Nashville Predators,NAS,3,Minnesota Wild,MIN,5,,19145,2:38,0,,1,2026-08-08
2024-12-31,20242025,regular,Philadelphia Flyers,PHI,4,San Jose Sharks,SJ,0,,14816,2:25,0,,1,2026-08-08
2024-12-31,20242025,regular,New York Islanders,NYI,1,Toronto Maple Leafs,TOR,3,,18933,2:29,0,,1,2026-08-08
2024-12-31,20242025,regular,Montreal Canadiens,MON,3,Vegas Golden Knights,VEG,2,,17925,2:23,0,,1,2026-08-08
2024-12-31,20242025,regular,Boston Bruins,BOS,1,Washington Capitals,WAS,3,,18573,2:38,0,,1,2026-08-08
2025-01-01,20242025,regular,New Jersey Devils,NJ,0,Los Angeles Kings,LA,3,,18145,2:29,0,,1,2026-08-08
2025-01-02,20242025,regular,Utah Hockey Club,UTA,5,Calgary Flames,CGY,3,,17160,2:28,0,,1,2026-08-08
2025-01-02,20242025,regular,Buffalo Sabres,BUF,5,Colorado Avalanche,COL,6,OT,18081,2:46,0,,1,2026-08-08
2025-01-02,20242025,regular,Detroit Red Wings,DET,5,Columbus Blue Jackets,CBJ,4,,18370,2:22,0,,1,2026-08-08
2025-01-02,20242025,regular,Ottawa Senators,OTT,2,Dallas Stars,DAL,4,,18532,2:31,0,,1,2026-08-08
2025-01-02,20242025,regular,Carolina Hurricanes,CAR,3,Florida Panthers,FLA,1,,19434,2:43,0,,1,2026-08-08
2025-01-02,20242025,regular,Toronto Maple Leafs,TOR,2,New York Islanders,NYI,1,,17255,2:27,0,,1,2026-08-08
2025-01-02,20242025,regular,Boston Bruins,BOS,1,New York Rangers,NYR,2,,18006,2:33,0,,1,2026-08-08
2025-01-02,20242025,regular,Tampa Bay Lightning,TB,1,San Jose Sharks,SJ,2,,11103,2:18,0,,1,2026-08-08
2025-01-02,20242025,regular,Vancouver Canucks,VAN,4,Seattle Kraken,SEA,3,SO,17151,2:40,0,,1,2026-08-08
2025-01-02,20242025,regular,Philadelphia Flyers,PHI,2,Vegas Golden Knights,VEG,5,,17909,2:23,0,,1,2026-08-08
2025-01-02,20242025,regular,Minnesota Wild,MIN,4,Washington Capitals,WAS,3,SO,18573,2:37,0,,1,2026-08-08
2025-01-02,20242025,regular,Anaheim Ducks,ANA,4,Winnipeg Jets,WPG,3,OT,15225,2:25,0,,1,2026-08-08
2025-01-03,20242025,regular,Montreal Canadiens,MON,2,Chicago Blackhawks,CHI,4,,19620,2:25,0,,1,2026-08-08
2025-01-03,20242025,regular,Anaheim Ducks,ANA,2,Edmonton Oilers,EDM,3,,18347,2:23,0,,1,2026-08-08
2025-01-03,20242025,regular,Pittsburgh Penguins,PIT,2,Florida Panthers,FLA,3,SO,19543,2:42,0,,1,2026-08-08
2025-01-03,20242025,regular,Ottawa Senators,OTT,0,St. Louis Blues,STL,4,,18096,2:26,0,,1,2026-08-08
2025-01-03,20242025,regular,Nashville Predators,NAS,3,Vancouver Canucks,VAN,0,,18894,2:24,0,,1,2026-08-08
2025-01-04,20242025,regular,Nashville Predators,NAS,4,Calgary Flames,CGY,1,,17893,2:34,0,,1,2026-08-08
2025-01-04,20242025,regular,Minnesota Wild,MIN,4,Carolina Hurricanes,CAR,0,,18903,2:32,0,,1,2026-08-08
2025-01-04,20242025,regular,Montreal Canadiens,MON,2,Colorado Avalanche,COL,1,SO,18087,2:38,0,,1,2026-08-08
2025-01-04,20242025,regular,St. Louis Blues,STL,4,Columbus Blue Jackets,CBJ,6,,18535,2:29,0,,1,2026-08-08
2025-01-04,20242025,regular,Utah Hockey Club,UTA,2,Dallas Stars,DAL,3,OT,18532,2:25,0,,1,2026-08-08
2025-01-04,20242025,regular,Tampa Bay Lightning,TB,1,Los Angeles Kings,LA,2,,18145,2:31,0,,1,2026-08-08
2025-01-04,20242025,regular,New Jersey Devils,NJ,2,San Jose Sharks,SJ,3,,17435,2:30,0,,1,2026-08-08
2025-01-04,20242025,regular,Edmonton Oilers,EDM,4,Seattle Kraken,SEA,2,,17151,2:26,0,,1,2026-08-08
2025-01-04,20242025,regular,Boston Bruins,BOS,4,Toronto Maple Leafs,TOR,6,,18996,2:31,0,,1,2026-08-08
